funcid,dim,milestone,error
12,30,1,8.653041e+07
12,30,2,1.442820e+07
12,30,3,7.776088e+06
12,30,5,5.936090e+06
12,30,10,3.492054e+06
12,30,20,4.823183e+05
12,30,30,4.823183e+05
12,30,40,4.823183e+05
12,30,50,4.823183e+05
12,30,60,4.823183e+05
12,30,70,4.823183e+05
12,30,80,4.823183e+05
12,30,90,4.823183e+05
12,30,100,4.823183e+05
12,30,1,2.496875e+07
12,30,2,3.970393e+06
12,30,3,2.222440e+06
12,30,5,6.801330e+05
12,30,10,3.727413e+05
12,30,20,3.727413e+05
12,30,30,3.727413e+05
12,30,40,3.727413e+05
12,30,50,3.727413e+05
12,30,60,3.727413e+05
12,30,70,3.727413e+05
12,30,80,3.727413e+05
12,30,90,3.727413e+05
12,30,100,3.727413e+05
12,30,1,3.612720e+07
12,30,2,7.516237e+06
12,30,3,3.068443e+06
12,30,5,2.096297e+06
12,30,10,1.432990e+06
12,30,20,1.432990e+06
12,30,30,9.360906e+05
12,30,40,9.360906e+05
12,30,50,9.360906e+05
12,30,60,7.000892e+05
12,30,70,7.000892e+05
12,30,80,7.000892e+05
12,30,90,7.000892e+05
12,30,100,7.000892e+05
12,30,1,8.893201e+07
12,30,2,3.448910e+07
12,30,3,1.817016e+07
12,30,5,5.450830e+06
12,30,10,2.407241e+06
12,30,20,2.407241e+06
12,30,30,9.358114e+05
12,30,40,9.358114e+05
12,30,50,8.215716e+05
12,30,60,4.369340e+05
12,30,70,4.369340e+05
12,30,80,4.369340e+05
12,30,90,4.369340e+05
12,30,100,4.369340e+05
12,30,1,7.234392e+07
12,30,2,2.996621e+07
12,30,3,1.236185e+07
12,30,5,3.651226e+06
12,30,10,1.038042e+06
12,30,20,1.038042e+06
12,30,30,6.335485e+05
12,30,40,6.335485e+05
12,30,50,4.167401e+05
12,30,60,4.167401e+05
12,30,70,4.167401e+05
12,30,80,4.167401e+05
12,30,90,4.167401e+05
12,30,100,4.167401e+05
12,30,1,1.251783e+08
12,30,2,6.549560e+07
12,30,3,3.726649e+07
12,30,5,1.256819e+07
12,30,10,3.594219e+06
12,30,20,8.411122e+05
12,30,30,8.411122e+05
12,30,40,8.411122e+05
12,30,50,6.072998e+05
12,30,60,6.072998e+05
12,30,70,6.072998e+05
12,30,80,6.072998e+05
12,30,90,6.072998e+05
12,30,100,6.072998e+05
12,30,1,5.841878e+07
12,30,2,2.650893e+07
12,30,3,1.359332e+07
12,30,5,3.358516e+06
12,30,10,2.087706e+06
12,30,20,3.155886e+05
12,30,30,3.155886e+05
12,30,40,3.155886e+05
12,30,50,3.155886e+05
12,30,60,3.155886e+05
12,30,70,3.155886e+05
12,30,80,3.155886e+05
12,30,90,3.155886e+05
12,30,100,3.155886e+05
12,30,1,3.734861e+07
12,30,2,6.752337e+06
12,30,3,3.819050e+06
12,30,5,1.501406e+06
12,30,10,9.342998e+05
12,30,20,4.149109e+05
12,30,30,4.149109e+05
12,30,40,4.149109e+05
12,30,50,4.149109e+05
12,30,60,4.149109e+05
12,30,70,4.149109e+05
12,30,80,3.840995e+05
12,30,90,3.840995e+05
12,30,100,3.840995e+05
12,30,1,2.654483e+07
12,30,2,1.595920e+07
12,30,3,1.271205e+07
12,30,5,9.589194e+06
12,30,10,4.966018e+06
12,30,20,4.966018e+06
12,30,30,2.320605e+06
12,30,40,7.918205e+05
12,30,50,7.918205e+05
12,30,60,7.246777e+05
12,30,70,7.246777e+05
12,30,80,7.246777e+05
12,30,90,7.246777e+05
12,30,100,7.246777e+05
12,30,1,2.277814e+07
12,30,2,3.840396e+06
12,30,3,2.286512e+06
12,30,5,6.173013e+05
12,30,10,3.384160e+05
12,30,20,3.384160e+05
12,30,30,3.384160e+05
12,30,40,3.384160e+05
12,30,50,3.384160e+05
12,30,60,3.384160e+05
12,30,70,3.384160e+05
12,30,80,3.384160e+05
12,30,90,3.384160e+05
12,30,100,3.384160e+05
