funcid,dim,milestone,error
15,30,1,2.709328e+06
15,30,2,2.056869e+05
15,30,3,1.421179e+05
15,30,5,5.997933e+04
15,30,10,4.656065e+04
15,30,20,2.756449e+04
15,30,30,2.756449e+04
15,30,40,2.756449e+04
15,30,50,2.756449e+04
15,30,60,2.756449e+04
15,30,70,2.756449e+04
15,30,80,2.756449e+04
15,30,90,2.756449e+04
15,30,100,2.756449e+04
15,30,1,9.576627e+05
15,30,2,4.606093e+05
15,30,3,1.509437e+05
15,30,5,7.267182e+04
15,30,10,5.395593e+04
15,30,20,5.395593e+04
15,30,30,5.395593e+04
15,30,40,5.395593e+04
15,30,50,5.395593e+04
15,30,60,2.749863e+04
15,30,70,2.749863e+04
15,30,80,2.749863e+04
15,30,90,2.749863e+04
15,30,100,2.749863e+04
15,30,1,1.640150e+06
15,30,2,4.753455e+05
15,30,3,1.945365e+05
15,30,5,8.190058e+04
15,30,10,7.958899e+04
15,30,20,7.958899e+04
15,30,30,7.958899e+04
15,30,40,6.007398e+04
15,30,50,6.007398e+04
15,30,60,6.007398e+04
15,30,70,6.007398e+04
15,30,80,6.007398e+04
15,30,90,6.007398e+04
15,30,100,6.007398e+04
15,30,1,1.230166e+06
15,30,2,2.704886e+05
15,30,3,4.353878e+04
15,30,5,4.353878e+04
15,30,10,1.510967e+04
15,30,20,1.510967e+04
15,30,30,1.510967e+04
15,30,40,1.510967e+04
15,30,50,1.510967e+04
15,30,60,1.510967e+04
15,30,70,1.510967e+04
15,30,80,1.510967e+04
15,30,90,1.510967e+04
15,30,100,1.510967e+04
15,30,1,1.758472e+06
15,30,2,4.655561e+05
15,30,3,1.293203e+05
15,30,5,7.176864e+04
15,30,10,5.467530e+04
15,30,20,5.467530e+04
15,30,30,5.467530e+04
15,30,40,5.467530e+04
15,30,50,5.467530e+04
15,30,60,5.467530e+04
15,30,70,5.467530e+04
15,30,80,5.467530e+04
15,30,90,5.467530e+04
15,30,100,5.467530e+04
15,30,1,7.507254e+05
15,30,2,1.870521e+05
15,30,3,1.310630e+05
15,30,5,6.001168e+04
15,30,10,3.532498e+04
15,30,20,3.532498e+04
15,30,30,3.532498e+04
15,30,40,3.532498e+04
15,30,50,3.532498e+04
15,30,60,3.532498e+04
15,30,70,3.532498e+04
15,30,80,3.532498e+04
15,30,90,3.532498e+04
15,30,100,3.532498e+04
15,30,1,1.846737e+06
15,30,2,2.240702e+05
15,30,3,1.310909e+05
15,30,5,5.954906e+04
15,30,10,2.711243e+04
15,30,20,2.711243e+04
15,30,30,2.711243e+04
15,30,40,2.213435e+04
15,30,50,2.213435e+04
15,30,60,2.213435e+04
15,30,70,2.213435e+04
15,30,80,2.213435e+04
15,30,90,2.213435e+04
15,30,100,2.213435e+04
15,30,1,1.895554e+06
15,30,2,3.217301e+05
15,30,3,2.323222e+05
15,30,5,8.109438e+04
15,30,10,4.630389e+04
15,30,20,4.630389e+04
15,30,30,2.272177e+04
15,30,40,2.272177e+04
15,30,50,2.272177e+04
15,30,60,1.081636e+04
15,30,70,1.081636e+04
15,30,80,1.081636e+04
15,30,90,1.081636e+04
15,30,100,1.081636e+04
15,30,1,1.579753e+06
15,30,2,4.800357e+05
15,30,3,1.814862e+05
15,30,5,9.730266e+04
15,30,10,4.764025e+04
15,30,20,4.764025e+04
15,30,30,4.764025e+04
15,30,40,4.764025e+04
15,30,50,4.764025e+04
15,30,60,4.344583e+04
15,30,70,4.344583e+04
15,30,80,4.344583e+04
15,30,90,4.344583e+04
15,30,100,4.344583e+04
15,30,1,1.198392e+06
15,30,2,4.088368e+05
15,30,3,9.366343e+04
15,30,5,4.860578e+04
15,30,10,2.598802e+04
15,30,20,2.598802e+04
15,30,30,2.598802e+04
15,30,40,2.598802e+04
15,30,50,2.598802e+04
15,30,60,2.598802e+04
15,30,70,2.598802e+04
15,30,80,2.598802e+04
15,30,90,2.598802e+04
15,30,100,2.598802e+04
