funcid,dim,milestone,error
6,50,1,7.811747e+01
6,50,2,5.994878e+01
6,50,3,5.467703e+01
6,50,5,5.048532e+01
6,50,10,4.487496e+01
6,50,20,4.487496e+01
6,50,30,4.487496e+01
6,50,40,3.806865e+01
6,50,50,3.806865e+01
6,50,60,3.806865e+01
6,50,70,3.806865e+01
6,50,80,3.806865e+01
6,50,90,3.098738e+01
6,50,100,3.098738e+01
6,50,1,7.198183e+01
6,50,2,6.271658e+01
6,50,3,5.932764e+01
6,50,5,5.287286e+01
6,50,10,4.813662e+01
6,50,20,3.976386e+01
6,50,30,3.190554e+01
6,50,40,3.190554e+01
6,50,50,3.190554e+01
6,50,60,3.190554e+01
6,50,70,3.190554e+01
6,50,80,3.080093e+01
6,50,90,3.080093e+01
6,50,100,3.080093e+01
6,50,1,8.652344e+01
6,50,2,6.824515e+01
6,50,3,6.045910e+01
6,50,5,5.419297e+01
6,50,10,5.230790e+01
6,50,20,4.491347e+01
6,50,30,4.491347e+01
6,50,40,4.491347e+01
6,50,50,4.491347e+01
6,50,60,4.491347e+01
6,50,70,4.491347e+01
6,50,80,4.491347e+01
6,50,90,4.491347e+01
6,50,100,4.491347e+01
6,50,1,7.199602e+01
6,50,2,6.193848e+01
6,50,3,5.927829e+01
6,50,5,5.126819e+01
6,50,10,4.707590e+01
6,50,20,4.707590e+01
6,50,30,4.707590e+01
6,50,40,4.707590e+01
6,50,50,4.707590e+01
6,50,60,3.979966e+01
6,50,70,3.979966e+01
6,50,80,3.979966e+01
6,50,90,3.979966e+01
6,50,100,3.979966e+01
6,50,1,8.171974e+01
6,50,2,7.035031e+01
6,50,3,6.446507e+01
6,50,5,5.689628e+01
6,50,10,5.068729e+01
6,50,20,5.068729e+01
6,50,30,3.924701e+01
6,50,40,3.406411e+01
6,50,50,3.406411e+01
6,50,60,3.406411e+01
6,50,70,3.406411e+01
6,50,80,3.398282e+01
6,50,90,3.398282e+01
6,50,100,3.398282e+01
6,50,1,1.035016e+02
6,50,2,9.311280e+01
6,50,3,8.450848e+01
6,50,5,7.625687e+01
6,50,10,7.157886e+01
6,50,20,4.555421e+01
6,50,30,4.555421e+01
6,50,40,4.555421e+01
6,50,50,4.555421e+01
6,50,60,4.555421e+01
6,50,70,4.232979e+01
6,50,80,2.858338e+01
6,50,90,2.858338e+01
6,50,100,2.858338e+01
6,50,1,6.483947e+01
6,50,2,5.457597e+01
6,50,3,4.615821e+01
6,50,5,4.099418e+01
6,50,10,3.505775e+01
6,50,20,3.505775e+01
6,50,30,3.505775e+01
6,50,40,3.505775e+01
6,50,50,3.505775e+01
6,50,60,3.505775e+01
6,50,70,3.505775e+01
6,50,80,3.505775e+01
6,50,90,3.505775e+01
6,50,100,3.505775e+01
6,50,1,9.622664e+01
6,50,2,8.680730e+01
6,50,3,7.832954e+01
6,50,5,7.199965e+01
6,50,10,6.917261e+01
6,50,20,2.720934e+01
6,50,30,2.720934e+01
6,50,40,2.720934e+01
6,50,50,2.720934e+01
6,50,60,2.720934e+01
6,50,70,2.720934e+01
6,50,80,2.720934e+01
6,50,90,2.720934e+01
6,50,100,2.720934e+01
6,50,1,8.574678e+01
6,50,2,6.744976e+01
6,50,3,6.052382e+01
6,50,5,5.378817e+01
6,50,10,4.942508e+01
6,50,20,4.942508e+01
6,50,30,4.942508e+01
6,50,40,4.662846e+01
6,50,50,4.022227e+01
6,50,60,3.033546e+01
6,50,70,3.033546e+01
6,50,80,3.033546e+01
6,50,90,3.033546e+01
6,50,100,3.033546e+01
6,50,1,7.607919e+01
6,50,2,6.972373e+01
6,50,3,6.246668e+01
6,50,5,5.747331e+01
6,50,10,5.379168e+01
6,50,20,5.379168e+01
6,50,30,4.009530e+01
6,50,40,4.009530e+01
6,50,50,4.009530e+01
6,50,60,4.009530e+01
6,50,70,4.009530e+01
6,50,80,4.009530e+01
6,50,90,4.009530e+01
6,50,100,4.009530e+01
