funcid,dim,milestone,error
10,50,1,1.189242e+04
10,50,2,8.645007e+03
10,50,3,7.782346e+03
10,50,5,7.175601e+03
10,50,10,6.976146e+03
10,50,20,5.870932e+03
10,50,30,5.405412e+03
10,50,40,5.405412e+03
10,50,50,5.405412e+03
10,50,60,5.405412e+03
10,50,70,5.405412e+03
10,50,80,5.405412e+03
10,50,90,5.313178e+03
10,50,100,5.313178e+03
10,50,1,1.012635e+04
10,50,2,6.146620e+03
10,50,3,4.700936e+03
10,50,5,4.129521e+03
10,50,10,3.704208e+03
10,50,20,3.704208e+03
10,50,30,3.704208e+03
10,50,40,3.704208e+03
10,50,50,3.704208e+03
10,50,60,3.704208e+03
10,50,70,3.704208e+03
10,50,80,3.704208e+03
10,50,90,3.704208e+03
10,50,100,3.704208e+03
10,50,1,1.141313e+04
10,50,2,8.677728e+03
10,50,3,7.362637e+03
10,50,5,6.898264e+03
10,50,10,6.631393e+03
10,50,20,4.071657e+03
10,50,30,4.071657e+03
10,50,40,4.071657e+03
10,50,50,4.071657e+03
10,50,60,4.071657e+03
10,50,70,4.071657e+03
10,50,80,4.071657e+03
10,50,90,4.071657e+03
10,50,100,4.071657e+03
10,50,1,1.203090e+04
10,50,2,8.340520e+03
10,50,3,6.259460e+03
10,50,5,5.574960e+03
10,50,10,5.363550e+03
10,50,20,5.337812e+03
10,50,30,5.337812e+03
10,50,40,5.337812e+03
10,50,50,5.337812e+03
10,50,60,5.337812e+03
10,50,70,5.337812e+03
10,50,80,5.337812e+03
10,50,90,5.002007e+03
10,50,100,5.002007e+03
10,50,1,1.204376e+04
10,50,2,8.693219e+03
10,50,3,7.941829e+03
10,50,5,7.299960e+03
10,50,10,7.064679e+03
10,50,20,5.339031e+03
10,50,30,4.228305e+03
10,50,40,4.228305e+03
10,50,50,4.228305e+03
10,50,60,4.228305e+03
10,50,70,4.228305e+03
10,50,80,4.228305e+03
10,50,90,4.228305e+03
10,50,100,4.228305e+03
10,50,1,1.184160e+04
10,50,2,8.317774e+03
10,50,3,7.353819e+03
10,50,5,6.778052e+03
10,50,10,6.343069e+03
10,50,20,5.841339e+03
10,50,30,5.624380e+03
10,50,40,5.624380e+03
10,50,50,5.624380e+03
10,50,60,5.624380e+03
10,50,70,5.624380e+03
10,50,80,5.624380e+03
10,50,90,5.592294e+03
10,50,100,5.202167e+03
10,50,1,1.151791e+04
10,50,2,7.510128e+03
10,50,3,6.420246e+03
10,50,5,5.908720e+03
10,50,10,5.700590e+03
10,50,20,4.934111e+03
10,50,30,4.934111e+03
10,50,40,4.934111e+03
10,50,50,4.934111e+03
10,50,60,4.026748e+03
10,50,70,4.026748e+03
10,50,80,4.026748e+03
10,50,90,4.026748e+03
10,50,100,4.026748e+03
10,50,1,1.007450e+04
10,50,2,6.440727e+03
10,50,3,5.781386e+03
10,50,5,5.168545e+03
10,50,10,4.835696e+03
10,50,20,4.835696e+03
10,50,30,4.835696e+03
10,50,40,4.835696e+03
10,50,50,4.835696e+03
10,50,60,4.835696e+03
10,50,70,4.835696e+03
10,50,80,4.835696e+03
10,50,90,4.835696e+03
10,50,100,4.835696e+03
10,50,1,1.098880e+04
10,50,2,8.933455e+03
10,50,3,7.927798e+03
10,50,5,7.328483e+03
10,50,10,7.098594e+03
10,50,20,6.282049e+03
10,50,30,6.282049e+03
10,50,40,6.282049e+03
10,50,50,5.639775e+03
10,50,60,5.379784e+03
10,50,70,5.379784e+03
10,50,80,5.379784e+03
10,50,90,5.379784e+03
10,50,100,5.379784e+03
10,50,1,1.079867e+04
10,50,2,8.594482e+03
10,50,3,7.550995e+03
10,50,5,6.982102e+03
10,50,10,6.466833e+03
10,50,20,4.922049e+03
10,50,30,4.922049e+03
10,50,40,4.922049e+03
10,50,50,4.118593e+03
10,50,60,4.118593e+03
10,50,70,4.118593e+03
10,50,80,4.118593e+03
10,50,90,4.118593e+03
10,50,100,4.118593e+03
