funcid,dim,milestone,error
3,100,1,8.391557e+05
3,100,2,7.666391e+05
3,100,3,6.937395e+05
3,100,5,5.911136e+05
3,100,10,4.263537e+05
3,100,20,3.691563e+05
3,100,30,3.691563e+05
3,100,40,3.253833e+05
3,100,50,3.253833e+05
3,100,60,3.253833e+05
3,100,70,3.253833e+05
3,100,80,3.253833e+05
3,100,90,3.253833e+05
3,100,100,3.253833e+05
3,100,1,8.346411e+05
3,100,2,7.535123e+05
3,100,3,6.823754e+05
3,100,5,5.852973e+05
3,100,10,4.342702e+05
3,100,20,4.200955e+05
3,100,30,4.199154e+05
3,100,40,3.213125e+05
3,100,50,3.209044e+05
3,100,60,3.209044e+05
3,100,70,3.209044e+05
3,100,80,3.209044e+05
3,100,90,3.209044e+05
3,100,100,3.209044e+05
3,100,1,8.047974e+05
3,100,2,7.191876e+05
3,100,3,6.629621e+05
3,100,5,5.568440e+05
3,100,10,4.104734e+05
3,100,20,4.104734e+05
3,100,30,4.104734e+05
3,100,40,4.104734e+05
3,100,50,4.025838e+05
3,100,60,4.020071e+05
3,100,70,4.020071e+05
3,100,80,4.020071e+05
3,100,90,3.993730e+05
3,100,100,3.752890e+05
3,100,1,7.661363e+05
3,100,2,6.652913e+05
3,100,3,5.951571e+05
3,100,5,4.927597e+05
3,100,10,3.487680e+05
3,100,20,3.415601e+05
3,100,30,3.414820e+05
3,100,40,3.414820e+05
3,100,50,3.414820e+05
3,100,60,3.414820e+05
3,100,70,3.414820e+05
3,100,80,3.414820e+05
3,100,90,3.414820e+05
3,100,100,3.414820e+05
3,100,1,8.534128e+05
3,100,2,7.405500e+05
3,100,3,6.784487e+05
3,100,5,5.588458e+05
3,100,10,4.085353e+05
3,100,20,3.492151e+05
3,100,30,3.487201e+05
3,100,40,3.487201e+05
3,100,50,3.487201e+05
3,100,60,3.487201e+05
3,100,70,3.487201e+05
3,100,80,3.487201e+05
3,100,90,3.487201e+05
3,100,100,3.487201e+05
3,100,1,7.527024e+05
3,100,2,6.680675e+05
3,100,3,6.043626e+05
3,100,5,5.036947e+05
3,100,10,3.590006e+05
3,100,20,3.590006e+05
3,100,30,3.450500e+05
3,100,40,3.447969e+05
3,100,50,3.447969e+05
3,100,60,3.447969e+05
3,100,70,3.447969e+05
3,100,80,3.447969e+05
3,100,90,3.447969e+05
3,100,100,3.447969e+05
3,100,1,9.102014e+05
3,100,2,8.079067e+05
3,100,3,7.202125e+05
3,100,5,6.077039e+05
3,100,10,4.397107e+05
3,100,20,4.024168e+05
3,100,30,4.021723e+05
3,100,40,4.021723e+05
3,100,50,4.021723e+05
3,100,60,4.021723e+05
3,100,70,4.021723e+05
3,100,80,3.912788e+05
3,100,90,3.908269e+05
3,100,100,3.908269e+05
3,100,1,8.348275e+05
3,100,2,7.871728e+05
3,100,3,7.190167e+05
3,100,5,5.988773e+05
3,100,10,4.278003e+05
3,100,20,4.278003e+05
3,100,30,4.278003e+05
3,100,40,4.278003e+05
3,100,50,4.278003e+05
3,100,60,4.278003e+05
3,100,70,4.278003e+05
3,100,80,4.278003e+05
3,100,90,3.861224e+05
3,100,100,3.558133e+05
3,100,1,1.011550e+06
3,100,2,9.084458e+05
3,100,3,8.116649e+05
3,100,5,6.849530e+05
3,100,10,5.019137e+05
3,100,20,5.019137e+05
3,100,30,3.702290e+05
3,100,40,3.700782e+05
3,100,50,3.665298e+05
3,100,60,3.398080e+05
3,100,70,3.392696e+05
3,100,80,3.392696e+05
3,100,90,3.392696e+05
3,100,100,2.778305e+05
3,100,1,1.141065e+06
3,100,2,1.005547e+06
3,100,3,9.158669e+05
3,100,5,7.828556e+05
3,100,10,5.884195e+05
3,100,20,4.117700e+05
3,100,30,4.113078e+05
3,100,40,4.113078e+05
3,100,50,4.113078e+05
3,100,60,4.113078e+05
3,100,70,4.113078e+05
3,100,80,4.113078e+05
3,100,90,3.958090e+05
3,100,100,3.943966e+05
