funcid,dim,milestone,error
10,100,1,2.476089e+04
10,100,2,1.710983e+04
10,100,3,1.530523e+04
10,100,5,1.397853e+04
10,100,10,1.318401e+04
10,100,20,1.317539e+04
10,100,30,1.317539e+04
10,100,40,1.132476e+04
10,100,50,1.132476e+04
10,100,60,1.132476e+04
10,100,70,1.132476e+04
10,100,80,1.132476e+04
10,100,90,1.132476e+04
10,100,100,1.132476e+04
10,100,1,2.361055e+04
10,100,2,1.754917e+04
10,100,3,1.470059e+04
10,100,5,1.348366e+04
10,100,10,1.269997e+04
10,100,20,1.269997e+04
10,100,30,1.045779e+04
10,100,40,1.045779e+04
10,100,50,1.015498e+04
10,100,60,1.015498e+04
10,100,70,1.015498e+04
10,100,80,1.015498e+04
10,100,90,1.015498e+04
10,100,100,1.015498e+04
10,100,1,2.181237e+04
10,100,2,1.624428e+04
10,100,3,1.425943e+04
10,100,5,1.287532e+04
10,100,10,1.222412e+04
10,100,20,1.059681e+04
10,100,30,1.059681e+04
10,100,40,1.059681e+04
10,100,50,1.059681e+04
10,100,60,1.059681e+04
10,100,70,1.059681e+04
10,100,80,1.059681e+04
10,100,90,1.059681e+04
10,100,100,1.059681e+04
10,100,1,2.359669e+04
10,100,2,1.767395e+04
10,100,3,1.610297e+04
10,100,5,1.456093e+04
10,100,10,1.404331e+04
10,100,20,1.134032e+04
10,100,30,1.130197e+04
10,100,40,1.084321e+04
10,100,50,1.084321e+04
10,100,60,1.084321e+04
10,100,70,1.084321e+04
10,100,80,1.084321e+04
10,100,90,1.084321e+04
10,100,100,1.084321e+04
10,100,1,2.408691e+04
10,100,2,1.756723e+04
10,100,3,1.549162e+04
10,100,5,1.431665e+04
10,100,10,1.374553e+04
10,100,20,1.292089e+04
10,100,30,1.247987e+04
10,100,40,1.247987e+04
10,100,50,1.231888e+04
10,100,60,1.206361e+04
10,100,70,1.206361e+04
10,100,80,1.206361e+04
10,100,90,1.065318e+04
10,100,100,1.065318e+04
10,100,1,2.502627e+04
10,100,2,1.884221e+04
10,100,3,1.702916e+04
10,100,5,1.515398e+04
10,100,10,1.427485e+04
10,100,20,1.281206e+04
10,100,30,1.234708e+04
10,100,40,1.234708e+04
10,100,50,1.172306e+04
10,100,60,1.172306e+04
10,100,70,1.172306e+04
10,100,80,1.172306e+04
10,100,90,1.133556e+04
10,100,100,1.133556e+04
10,100,1,2.391094e+04
10,100,2,1.781978e+04
10,100,3,1.567605e+04
10,100,5,1.440436e+04
10,100,10,1.373025e+04
10,100,20,1.207203e+04
10,100,30,1.207203e+04
10,100,40,1.207203e+04
10,100,50,1.207203e+04
10,100,60,1.089960e+04
10,100,70,1.089960e+04
10,100,80,1.089960e+04
10,100,90,1.089960e+04
10,100,100,1.089960e+04
10,100,1,2.329303e+04
10,100,2,1.741009e+04
10,100,3,1.543421e+04
10,100,5,1.436116e+04
10,100,10,1.367638e+04
10,100,20,1.337274e+04
10,100,30,1.163403e+04
10,100,40,1.127622e+04
10,100,50,1.127622e+04
10,100,60,1.127622e+04
10,100,70,1.127622e+04
10,100,80,1.127622e+04
10,100,90,1.127622e+04
10,100,100,1.127622e+04
10,100,1,2.445716e+04
10,100,2,1.622795e+04
10,100,3,1.356401e+04
10,100,5,1.232527e+04
10,100,10,1.163382e+04
10,100,20,1.163382e+04
10,100,30,1.163382e+04
10,100,40,1.163382e+04
10,100,50,1.163382e+04
10,100,60,1.163382e+04
10,100,70,1.163382e+04
10,100,80,1.163382e+04
10,100,90,1.099217e+04
10,100,100,1.099217e+04
10,100,1,2.020957e+04
10,100,2,1.332009e+04
10,100,3,1.101213e+04
10,100,5,9.881980e+03
10,100,10,9.397942e+03
10,100,20,9.397942e+03
10,100,30,9.397942e+03
10,100,40,9.397942e+03
10,100,50,9.397942e+03
10,100,60,9.397942e+03
10,100,70,9.397942e+03
10,100,80,9.397942e+03
10,100,90,9.397942e+03
10,100,100,9.397942e+03
