funcid,dim,milestone,error
15,10,1,2.002800e+04
15,10,2,2.002800e+04
15,10,3,2.002800e+04
15,10,5,2.002800e+04
15,10,10,2.002800e+04
15,10,20,2.002800e+04
15,10,30,1.993324e+04
15,10,40,1.943929e+03
15,10,50,1.943929e+03
15,10,60,1.943929e+03
15,10,70,1.943929e+03
15,10,80,1.943929e+03
15,10,90,1.943929e+03
15,10,100,1.943929e+03
15,10,1,7.748034e+03
15,10,2,6.094853e+03
15,10,3,6.094853e+03
15,10,5,5.630675e+03
15,10,10,4.290371e+03
15,10,20,4.290371e+03
15,10,30,4.290371e+03
15,10,40,4.290371e+03
15,10,50,4.290371e+03
15,10,60,4.290371e+03
15,10,70,4.290371e+03
15,10,80,4.290371e+03
15,10,90,4.290371e+03
15,10,100,2.753606e+03
15,10,1,7.360501e+04
15,10,2,5.856371e+04
15,10,3,5.856371e+04
15,10,5,3.610787e+04
15,10,10,2.284514e+04
15,10,20,2.284514e+04
15,10,30,1.746099e+04
15,10,40,3.371648e+03
15,10,50,3.344427e+03
15,10,60,3.344427e+03
15,10,70,1.930006e+03
15,10,80,1.930006e+03
15,10,90,1.930006e+03
15,10,100,1.930006e+03
15,10,1,5.834460e+03
15,10,2,2.747716e+03
15,10,3,2.607469e+03
15,10,5,1.639194e+03
15,10,10,1.356696e+03
15,10,20,1.356696e+03
15,10,30,1.356696e+03
15,10,40,1.356696e+03
15,10,50,1.356696e+03
15,10,60,1.356696e+03
15,10,70,1.356696e+03
15,10,80,1.356696e+03
15,10,90,1.356696e+03
15,10,100,1.356696e+03
15,10,1,3.877698e+04
15,10,2,3.877698e+04
15,10,3,3.877698e+04
15,10,5,3.877698e+04
15,10,10,3.841584e+04
15,10,20,1.899186e+04
15,10,30,1.899186e+04
15,10,40,1.899186e+04
15,10,50,8.109788e+03
15,10,60,8.109788e+03
15,10,70,1.732894e+03
15,10,80,1.732894e+03
15,10,90,1.732894e+03
15,10,100,1.713115e+03
15,10,1,3.410703e+04
15,10,2,3.410703e+04
15,10,3,3.025510e+04
15,10,5,2.320612e+04
15,10,10,2.008243e+04
15,10,20,4.809376e+03
15,10,30,4.809376e+03
15,10,40,4.809376e+03
15,10,50,4.809376e+03
15,10,60,4.600476e+03
15,10,70,4.600476e+03
15,10,80,4.600476e+03
15,10,90,4.600476e+03
15,10,100,1.494169e+03
15,10,1,1.772564e+05
15,10,2,1.432803e+05
15,10,3,1.233553e+05
15,10,5,9.191748e+04
15,10,10,7.027467e+04
15,10,20,2.036575e+04
15,10,30,2.036575e+04
15,10,40,2.036575e+04
15,10,50,5.007204e+03
15,10,60,5.007204e+03
15,10,70,5.007204e+03
15,10,80,1.525779e+03
15,10,90,1.525779e+03
15,10,100,1.525779e+03
15,10,1,2.208715e+04
15,10,2,2.150068e+04
15,10,3,2.077254e+04
15,10,5,2.077254e+04
15,10,10,1.938882e+04
15,10,20,9.788950e+03
15,10,30,9.788950e+03
15,10,40,9.788950e+03
15,10,50,4.529838e+03
15,10,60,4.529838e+03
15,10,70,4.529838e+03
15,10,80,4.529838e+03
15,10,90,4.529838e+03
15,10,100,4.529838e+03
15,10,1,5.825833e+04
15,10,2,4.013638e+04
15,10,3,2.520288e+04
15,10,5,1.740637e+04
15,10,10,1.110248e+04
15,10,20,1.110248e+04
15,10,30,1.110248e+04
15,10,40,1.110248e+04
15,10,50,1.110248e+04
15,10,60,4.186849e+03
15,10,70,3.503969e+03
15,10,80,3.503969e+03
15,10,90,3.503969e+03
15,10,100,3.503969e+03
15,10,1,7.663013e+03
15,10,2,5.181379e+03
15,10,3,4.026982e+03
15,10,5,3.541528e+03
15,10,10,3.326491e+03
15,10,20,3.326491e+03
15,10,30,5.993601e+02
15,10,40,5.993601e+02
15,10,50,5.993601e+02
15,10,60,5.993601e+02
15,10,70,5.993601e+02
15,10,80,5.993601e+02
15,10,90,5.993601e+02
15,10,100,5.993601e+02
