funcid,dim,milestone,error
18,100,1,8.517628e+06
18,100,2,4.825806e+06
18,100,3,3.351953e+06
18,100,5,1.927039e+06
18,100,10,7.133715e+05
18,100,20,5.630343e+05
18,100,30,5.630343e+05
18,100,40,3.438372e+05
18,100,50,3.428042e+05
18,100,60,3.419680e+05
18,100,70,3.379942e+05
18,100,80,3.379942e+05
18,100,90,3.379942e+05
18,100,100,3.379942e+05
18,100,1,2.544234e+06
18,100,2,1.413800e+06
18,100,3,1.059200e+06
18,100,5,6.730574e+05
18,100,10,4.479752e+05
18,100,20,2.680239e+05
18,100,30,2.680239e+05
18,100,40,2.680239e+05
18,100,50,2.680239e+05
18,100,60,2.680239e+05
18,100,70,2.680239e+05
18,100,80,2.680239e+05
18,100,90,2.680239e+05
18,100,100,2.680239e+05
18,100,1,6.688478e+06
18,100,2,3.744497e+06
18,100,3,2.387319e+06
18,100,5,1.445140e+06
18,100,10,6.865613e+05
18,100,20,6.865613e+05
18,100,30,3.984760e+05
18,100,40,3.984760e+05
18,100,50,3.984760e+05
18,100,60,3.984760e+05
18,100,70,3.984760e+05
18,100,80,3.984760e+05
18,100,90,3.807853e+05
18,100,100,3.807853e+05
18,100,1,7.137771e+06
18,100,2,3.702371e+06
18,100,3,2.865681e+06
18,100,5,2.046217e+06
18,100,10,1.087035e+06
18,100,20,9.585489e+05
18,100,30,9.585489e+05
18,100,40,4.304266e+05
18,100,50,4.304266e+05
18,100,60,4.304266e+05
18,100,70,4.304266e+05
18,100,80,4.304266e+05
18,100,90,4.304266e+05
18,100,100,4.304266e+05
18,100,1,1.714354e+06
18,100,2,1.212198e+06
18,100,3,8.450507e+05
18,100,5,4.845006e+05
18,100,10,3.586486e+05
18,100,20,3.586486e+05
18,100,30,3.586486e+05
18,100,40,3.586486e+05
18,100,50,3.586486e+05
18,100,60,3.586486e+05
18,100,70,3.586486e+05
18,100,80,3.586486e+05
18,100,90,3.586486e+05
18,100,100,3.586486e+05
18,100,1,1.733053e+07
18,100,2,8.427431e+06
18,100,3,4.463127e+06
18,100,5,1.964223e+06
18,100,10,3.703125e+05
18,100,20,3.703125e+05
18,100,30,3.703125e+05
18,100,40,3.703125e+05
18,100,50,3.703125e+05
18,100,60,3.703125e+05
18,100,70,3.703125e+05
18,100,80,3.703125e+05
18,100,90,3.703125e+05
18,100,100,3.703125e+05
18,100,1,6.178670e+06
18,100,2,2.579520e+06
18,100,3,1.994223e+06
18,100,5,1.293969e+06
18,100,10,5.712691e+05
18,100,20,5.712691e+05
18,100,30,5.095255e+05
18,100,40,5.076294e+05
18,100,50,5.076294e+05
18,100,60,3.706812e+05
18,100,70,3.660620e+05
18,100,80,3.660620e+05
18,100,90,3.660620e+05
18,100,100,3.660620e+05
18,100,1,1.665001e+07
18,100,2,6.240490e+06
18,100,3,3.396727e+06
18,100,5,1.616863e+06
18,100,10,8.496817e+05
18,100,20,1.883323e+05
18,100,30,1.883323e+05
18,100,40,1.883323e+05
18,100,50,1.883323e+05
18,100,60,1.883323e+05
18,100,70,1.883323e+05
18,100,80,1.883323e+05
18,100,90,1.883323e+05
18,100,100,1.883323e+05
18,100,1,5.597058e+06
18,100,2,4.228793e+06
18,100,3,3.293871e+06
18,100,5,2.174192e+06
18,100,10,1.126592e+06
18,100,20,7.321975e+05
18,100,30,2.426013e+05
18,100,40,2.426013e+05
18,100,50,2.426013e+05
18,100,60,2.426013e+05
18,100,70,2.426013e+05
18,100,80,2.426013e+05
18,100,90,2.426013e+05
18,100,100,2.426013e+05
18,100,1,5.587465e+06
18,100,2,2.381268e+06
18,100,3,1.514560e+06
18,100,5,9.053780e+05
18,100,10,3.626096e+05
18,100,20,3.626096e+05
18,100,30,3.626096e+05
18,100,40,3.626096e+05
18,100,50,3.626096e+05
18,100,60,3.626096e+05
18,100,70,3.626096e+05
18,100,80,3.626096e+05
18,100,90,3.626096e+05
18,100,100,3.626096e+05
