funcid,dim,milestone,error
1,10,1,6.129657e+07
1,10,2,5.395056e+06
1,10,3,2.695565e+06
1,10,5,8.256176e+05
1,10,10,2.921544e+05
1,10,20,2.020548e+05
1,10,30,2.020548e+05
1,10,40,2.020548e+05
1,10,50,2.020548e+05
1,10,60,2.020548e+05
1,10,70,1.924084e+05
1,10,80,1.924084e+05
1,10,90,1.882869e+05
1,10,100,1.755282e+05
1,10,1,3.300142e+07
1,10,2,9.551263e+06
1,10,3,3.066111e+06
1,10,5,1.022137e+06
1,10,10,1.483951e+05
1,10,20,1.483951e+05
1,10,30,1.483951e+05
1,10,40,1.483951e+05
1,10,50,1.483951e+05
1,10,60,1.483951e+05
1,10,70,1.483951e+05
1,10,80,1.483951e+05
1,10,90,1.483951e+05
1,10,100,1.483951e+05
1,10,1,3.564963e+07
1,10,2,1.095398e+07
1,10,3,3.115209e+06
1,10,5,1.228501e+06
1,10,10,1.070438e+05
1,10,20,1.070438e+05
1,10,30,1.070438e+05
1,10,40,1.070438e+05
1,10,50,1.070438e+05
1,10,60,9.915241e+04
1,10,70,9.915241e+04
1,10,80,9.915241e+04
1,10,90,9.915241e+04
1,10,100,9.915241e+04
1,10,1,4.853931e+07
1,10,2,1.006636e+07
1,10,3,3.365207e+06
1,10,5,1.015429e+06
1,10,10,2.412108e+05
1,10,20,1.332934e+05
1,10,30,1.332934e+05
1,10,40,1.332934e+05
1,10,50,1.332934e+05
1,10,60,1.332934e+05
1,10,70,1.332934e+05
1,10,80,1.332934e+05
1,10,90,1.332934e+05
1,10,100,1.332934e+05
1,10,1,4.152140e+07
1,10,2,6.170543e+06
1,10,3,3.952331e+06
1,10,5,1.163366e+06
1,10,10,2.567704e+05
1,10,20,1.361652e+05
1,10,30,1.361652e+05
1,10,40,1.361652e+05
1,10,50,1.361652e+05
1,10,60,1.361652e+05
1,10,70,1.361652e+05
1,10,80,1.361652e+05
1,10,90,1.361652e+05
1,10,100,1.027410e+05
1,10,1,3.102870e+07
1,10,2,6.227909e+06
1,10,3,4.085787e+06
1,10,5,6.848212e+05
1,10,10,1.949754e+05
1,10,20,1.949754e+05
1,10,30,1.889835e+05
1,10,40,1.335924e+05
1,10,50,1.022477e+05
1,10,60,1.022477e+05
1,10,70,1.022477e+05
1,10,80,1.022477e+05
1,10,90,1.022477e+05
1,10,100,1.022477e+05
1,10,1,2.403375e+07
1,10,2,8.349267e+06
1,10,3,3.107699e+06
1,10,5,5.284089e+05
1,10,10,7.826374e+04
1,10,20,7.826374e+04
1,10,30,7.826374e+04
1,10,40,7.826374e+04
1,10,50,7.826374e+04
1,10,60,7.826374e+04
1,10,70,7.826374e+04
1,10,80,7.826374e+04
1,10,90,7.826374e+04
1,10,100,7.826374e+04
1,10,1,1.350137e+07
1,10,2,9.566733e+06
1,10,3,2.602443e+06
1,10,5,6.181705e+05
1,10,10,2.169316e+05
1,10,20,2.169316e+05
1,10,30,1.243495e+05
1,10,40,1.243495e+05
1,10,50,1.169772e+05
1,10,60,8.636239e+04
1,10,70,8.636239e+04
1,10,80,8.636239e+04
1,10,90,8.636239e+04
1,10,100,8.636239e+04
1,10,1,3.008908e+07
1,10,2,6.651385e+06
1,10,3,2.691884e+06
1,10,5,6.925374e+05
1,10,10,1.675997e+05
1,10,20,1.675997e+05
1,10,30,1.583309e+05
1,10,40,1.583309e+05
1,10,50,1.583309e+05
1,10,60,1.583309e+05
1,10,70,1.583309e+05
1,10,80,1.583309e+05
1,10,90,1.583309e+05
1,10,100,1.583309e+05
1,10,1,3.523195e+07
1,10,2,6.997364e+06
1,10,3,3.282884e+06
1,10,5,6.756391e+05
1,10,10,9.134725e+04
1,10,20,9.134725e+04
1,10,30,9.134725e+04
1,10,40,9.134725e+04
1,10,50,9.134725e+04
1,10,60,9.134725e+04
1,10,70,9.134725e+04
1,10,80,9.134725e+04
1,10,90,9.134725e+04
1,10,100,9.134725e+04
