funcid,dim,milestone,error
3,50,1,3.896250e+05
3,50,2,2.822989e+05
3,50,3,2.219975e+05
3,50,5,1.503349e+05
3,50,10,7.069227e+04
3,50,20,5.416121e+04
3,50,30,5.416121e+04
3,50,40,5.416121e+04
3,50,50,5.416121e+04
3,50,60,5.416121e+04
3,50,70,5.416121e+04
3,50,80,5.416121e+04
3,50,90,5.416121e+04
3,50,100,5.416121e+04
3,50,1,4.447454e+05
3,50,2,3.351994e+05
3,50,3,2.728517e+05
3,50,5,2.022372e+05
3,50,10,1.098523e+05
3,50,20,7.711835e+04
3,50,30,7.711835e+04
3,50,40,7.711835e+04
3,50,50,7.711835e+04
3,50,60,6.843208e+04
3,50,70,6.843208e+04
3,50,80,6.843208e+04
3,50,90,6.843208e+04
3,50,100,6.843208e+04
3,50,1,3.173258e+05
3,50,2,2.617115e+05
3,50,3,2.168256e+05
3,50,5,1.584763e+05
3,50,10,8.227361e+04
3,50,20,8.227361e+04
3,50,30,7.556478e+04
3,50,40,7.377068e+04
3,50,50,7.377068e+04
3,50,60,7.377068e+04
3,50,70,7.377068e+04
3,50,80,7.377068e+04
3,50,90,7.377068e+04
3,50,100,7.377068e+04
3,50,1,4.384957e+05
3,50,2,3.607195e+05
3,50,3,2.818273e+05
3,50,5,1.887295e+05
3,50,10,9.131091e+04
3,50,20,9.131091e+04
3,50,30,9.131091e+04
3,50,40,9.131091e+04
3,50,50,6.804694e+04
3,50,60,6.804694e+04
3,50,70,6.804694e+04
3,50,80,6.804694e+04
3,50,90,3.885688e+04
3,50,100,3.885688e+04
3,50,1,4.339179e+05
3,50,2,3.478305e+05
3,50,3,2.885229e+05
3,50,5,2.038898e+05
3,50,10,1.022126e+05
3,50,20,7.698403e+04
3,50,30,7.698403e+04
3,50,40,7.698403e+04
3,50,50,7.698403e+04
3,50,60,7.698403e+04
3,50,70,7.698403e+04
3,50,80,7.698403e+04
3,50,90,7.698403e+04
3,50,100,7.240127e+04
3,50,1,5.916331e+05
3,50,2,4.672787e+05
3,50,3,3.846319e+05
3,50,5,2.818270e+05
3,50,10,1.586251e+05
3,50,20,1.084370e+05
3,50,30,1.084370e+05
3,50,40,1.084370e+05
3,50,50,5.780587e+04
3,50,60,5.780587e+04
3,50,70,5.780587e+04
3,50,80,5.780587e+04
3,50,90,5.780587e+04
3,50,100,5.780587e+04
3,50,1,3.465579e+05
3,50,2,2.705052e+05
3,50,3,2.163543e+05
3,50,5,1.552794e+05
3,50,10,8.060935e+04
3,50,20,4.596599e+04
3,50,30,4.596599e+04
3,50,40,4.596599e+04
3,50,50,4.596599e+04
3,50,60,4.596599e+04
3,50,70,4.596599e+04
3,50,80,4.596599e+04
3,50,90,4.596599e+04
3,50,100,4.596599e+04
3,50,1,3.524547e+05
3,50,2,2.624736e+05
3,50,3,2.096622e+05
3,50,5,1.434970e+05
3,50,10,7.321073e+04
3,50,20,6.144350e+04
3,50,30,6.144350e+04
3,50,40,6.144350e+04
3,50,50,4.828004e+04
3,50,60,4.828004e+04
3,50,70,4.828004e+04
3,50,80,4.828004e+04
3,50,90,4.828004e+04
3,50,100,4.828004e+04
3,50,1,3.853167e+05
3,50,2,2.908950e+05
3,50,3,2.302736e+05
3,50,5,1.594822e+05
3,50,10,7.790268e+04
3,50,20,7.790268e+04
3,50,30,7.790268e+04
3,50,40,7.790268e+04
3,50,50,7.790268e+04
3,50,60,7.790268e+04
3,50,70,7.790268e+04
3,50,80,6.528488e+04
3,50,90,6.528488e+04
3,50,100,6.528488e+04
3,50,1,4.282099e+05
3,50,2,3.359441e+05
3,50,3,2.699418e+05
3,50,5,1.911124e+05
3,50,10,9.251722e+04
3,50,20,9.251722e+04
3,50,30,9.251722e+04
3,50,40,9.251722e+04
3,50,50,8.322624e+04
3,50,60,8.322624e+04
3,50,70,8.322624e+04
3,50,80,7.621736e+04
3,50,90,7.621736e+04
3,50,100,4.187907e+04
