funcid,dim,milestone,error
2,100,1,1.538137e+120
2,100,2,5.536628e+103
2,100,3,3.439118e+94
2,100,5,5.362139e+88
2,100,10,9.059152e+82
2,100,20,8.407410e+76
2,100,30,8.407410e+76
2,100,40,8.407410e+76
2,100,50,2.863089e+75
2,100,60,9.435819e+70
2,100,70,9.423329e+70
2,100,80,9.423329e+70
2,100,90,9.423329e+70
2,100,100,9.423329e+70
2,100,1,6.694584e+116
2,100,2,7.926045e+102
2,100,3,8.161923e+95
2,100,5,5.708085e+86
2,100,10,1.665244e+78
2,100,20,9.254879e+71
2,100,30,9.254879e+71
2,100,40,1.063448e+69
2,100,50,1.040934e+69
2,100,60,1.040934e+69
2,100,70,1.040934e+69
2,100,80,1.040934e+69
2,100,90,1.040934e+69
2,100,100,1.040934e+69
2,100,1,1.497442e+116
2,100,2,7.994991e+99
2,100,3,4.686814e+92
2,100,5,5.110210e+82
2,100,10,7.307691e+74
2,100,20,7.307691e+74
2,100,30,7.307691e+74
2,100,40,1.913653e+73
2,100,50,1.913627e+73
2,100,60,1.913627e+73
2,100,70,2.190225e+69
2,100,80,2.190225e+69
2,100,90,2.190225e+69
2,100,100,2.190225e+69
2,100,1,6.428714e+118
2,100,2,3.400613e+103
2,100,3,5.800942e+96
2,100,5,2.782259e+89
2,100,10,8.309362e+79
2,100,20,6.467497e+76
2,100,30,1.287627e+76
2,100,40,3.348797e+71
2,100,50,3.348773e+71
2,100,60,3.348773e+71
2,100,70,3.348773e+71
2,100,80,3.348773e+71
2,100,90,3.348773e+71
2,100,100,3.348773e+71
2,100,1,4.341340e+120
2,100,2,6.883606e+106
2,100,3,1.426310e+98
2,100,5,2.368624e+90
2,100,10,6.268816e+80
2,100,20,1.105131e+67
2,100,30,1.104546e+67
2,100,40,1.104546e+67
2,100,50,1.104546e+67
2,100,60,1.104546e+67
2,100,70,1.104546e+67
2,100,80,1.104546e+67
2,100,90,1.104546e+67
2,100,100,1.104546e+67
2,100,1,1.464630e+128
2,100,2,3.982505e+111
2,100,3,7.725000e+101
2,100,5,7.363621e+90
2,100,10,3.283220e+81
2,100,20,1.453943e+80
2,100,30,2.430610e+68
2,100,40,2.430585e+68
2,100,50,2.430585e+68
2,100,60,2.430585e+68
2,100,70,2.430585e+68
2,100,80,2.430585e+68
2,100,90,2.430585e+68
2,100,100,2.430585e+68
2,100,1,2.193280e+126
2,100,2,6.962108e+115
2,100,3,3.211051e+107
2,100,5,3.620543e+94
2,100,10,7.720049e+82
2,100,20,6.254688e+73
2,100,30,6.254654e+73
2,100,40,6.254654e+73
2,100,50,6.254654e+73
2,100,60,6.254654e+73
2,100,70,6.254654e+73
2,100,80,6.254654e+73
2,100,90,6.254654e+73
2,100,100,6.254654e+73
2,100,1,4.175479e+122
2,100,2,2.473112e+111
2,100,3,3.982069e+104
2,100,5,2.663594e+95
2,100,10,1.087870e+87
2,100,20,4.168491e+72
2,100,30,3.197773e+72
2,100,40,3.197773e+72
2,100,50,3.197773e+72
2,100,60,9.293034e+70
2,100,70,9.137809e+70
2,100,80,9.137809e+70
2,100,90,4.392135e+67
2,100,100,4.338451e+67
2,100,1,3.327975e+123
2,100,2,2.319070e+110
2,100,3,4.274322e+103
2,100,5,3.161446e+96
2,100,10,7.277815e+86
2,100,20,1.225551e+83
2,100,30,1.883345e+75
2,100,40,1.873753e+75
2,100,50,5.360767e+74
2,100,60,5.320519e+74
2,100,70,5.320519e+74
2,100,80,5.320519e+74
2,100,90,5.320519e+74
2,100,100,5.320519e+74
2,100,1,2.534199e+119
2,100,2,1.529220e+111
2,100,3,2.840252e+105
2,100,5,1.258515e+95
2,100,10,1.126447e+83
2,100,20,4.324406e+80
2,100,30,8.740665e+77
2,100,40,8.724506e+77
2,100,50,8.724506e+77
2,100,60,8.724506e+77
2,100,70,8.724506e+77
2,100,80,1.803085e+75
2,100,90,1.793487e+75
2,100,100,1.793487e+75
