funcid,dim,milestone,error
22,10,1,1.157879e+02
22,10,2,1.115373e+02
22,10,3,1.101566e+02
22,10,5,1.076088e+02
22,10,10,1.057330e+02
22,10,20,1.057330e+02
22,10,30,1.057330e+02
22,10,40,1.057330e+02
22,10,50,1.053241e+02
22,10,60,1.053241e+02
22,10,70,1.048831e+02
22,10,80,1.048831e+02
22,10,90,1.048831e+02
22,10,100,1.048831e+02
22,10,1,1.137501e+02
22,10,2,1.109416e+02
22,10,3,1.090831e+02
22,10,5,1.088566e+02
22,10,10,1.057343e+02
22,10,20,1.057343e+02
22,10,30,1.057343e+02
22,10,40,1.057343e+02
22,10,50,1.057343e+02
22,10,60,1.054326e+02
22,10,70,1.040822e+02
22,10,80,1.040822e+02
22,10,90,1.040822e+02
22,10,100,1.040822e+02
22,10,1,1.710410e+03
22,10,2,1.394208e+03
22,10,3,1.362823e+03
22,10,5,1.341764e+03
22,10,10,1.333683e+03
22,10,20,1.051839e+02
22,10,30,1.050262e+02
22,10,40,1.050262e+02
22,10,50,1.045772e+02
22,10,60,1.045772e+02
22,10,70,1.045772e+02
22,10,80,1.045772e+02
22,10,90,1.045772e+02
22,10,100,1.045772e+02
22,10,1,1.158296e+02
22,10,2,1.091248e+02
22,10,3,1.091248e+02
22,10,5,1.079997e+02
22,10,10,1.072281e+02
22,10,20,1.030488e+02
22,10,30,1.030488e+02
22,10,40,1.030488e+02
22,10,50,1.030488e+02
22,10,60,1.030488e+02
22,10,70,1.030488e+02
22,10,80,1.030488e+02
22,10,90,1.030488e+02
22,10,100,1.030488e+02
22,10,1,1.172414e+02
22,10,2,1.112631e+02
22,10,3,1.101035e+02
22,10,5,1.085323e+02
22,10,10,1.069704e+02
22,10,20,1.051487e+02
22,10,30,1.051487e+02
22,10,40,1.051487e+02
22,10,50,1.051487e+02
22,10,60,1.040316e+02
22,10,70,1.040316e+02
22,10,80,1.040316e+02
22,10,90,1.040316e+02
22,10,100,1.040316e+02
22,10,1,1.510511e+03
22,10,2,1.373830e+03
22,10,3,1.338962e+03
22,10,5,1.315201e+03
22,10,10,1.301317e+03
22,10,20,1.069628e+02
22,10,30,1.052160e+02
22,10,40,1.052160e+02
22,10,50,1.052160e+02
22,10,60,1.052160e+02
22,10,70,1.050074e+02
22,10,80,1.050074e+02
22,10,90,1.050074e+02
22,10,100,1.050074e+02
22,10,1,1.139400e+02
22,10,2,1.114026e+02
22,10,3,1.079165e+02
22,10,5,1.079165e+02
22,10,10,1.053070e+02
22,10,20,1.053070e+02
22,10,30,1.051633e+02
22,10,40,1.051633e+02
22,10,50,1.051633e+02
22,10,60,1.051633e+02
22,10,70,1.044303e+02
22,10,80,1.044303e+02
22,10,90,1.044303e+02
22,10,100,1.044303e+02
22,10,1,1.159553e+02
22,10,2,1.116598e+02
22,10,3,1.087173e+02
22,10,5,1.082532e+02
22,10,10,1.062617e+02
22,10,20,1.053443e+02
22,10,30,1.040041e+02
22,10,40,1.040041e+02
22,10,50,1.040041e+02
22,10,60,1.040041e+02
22,10,70,1.040041e+02
22,10,80,1.040041e+02
22,10,90,1.040041e+02
22,10,100,1.992751e+01
22,10,1,1.129103e+02
22,10,2,1.109966e+02
22,10,3,1.098230e+02
22,10,5,1.052224e+02
22,10,10,1.052224e+02
22,10,20,1.052224e+02
22,10,30,1.052224e+02
22,10,40,1.024951e+02
22,10,50,1.024951e+02
22,10,60,1.024951e+02
22,10,70,1.024951e+02
22,10,80,1.024951e+02
22,10,90,1.024951e+02
22,10,100,1.024951e+02
22,10,1,1.187434e+02
22,10,2,1.117913e+02
22,10,3,1.100163e+02
22,10,5,1.090267e+02
22,10,10,1.077470e+02
22,10,20,1.072412e+02
22,10,30,1.066612e+02
22,10,40,1.057478e+02
22,10,50,1.054020e+02
22,10,60,1.054020e+02
22,10,70,1.054020e+02
22,10,80,1.054020e+02
22,10,90,1.054020e+02
22,10,100,1.054020e+02
