funcid,dim,milestone,error
2,50,1,8.976804e+49
2,50,2,8.647824e+37
2,50,3,8.948207e+31
2,50,5,1.082477e+25
2,50,10,2.434032e+19
2,50,20,2.434032e+19
2,50,30,3.185374e+16
2,50,40,3.185374e+16
2,50,50,3.185374e+16
2,50,60,3.185374e+16
2,50,70,3.185374e+16
2,50,80,3.185374e+16
2,50,90,3.185374e+16
2,50,100,3.185374e+16
2,50,1,7.345074e+46
2,50,2,5.411738e+37
2,50,3,1.915966e+31
2,50,5,1.809414e+25
2,50,10,2.404467e+21
2,50,20,2.404467e+21
2,50,30,1.128200e+20
2,50,40,4.697560e+18
2,50,50,4.697560e+18
2,50,60,4.697560e+18
2,50,70,4.697560e+18
2,50,80,1.863446e+18
2,50,90,1.863446e+18
2,50,100,3.201641e+16
2,50,1,5.601891e+41
2,50,2,1.513577e+33
2,50,3,2.092670e+28
2,50,5,9.803648e+23
2,50,10,5.685127e+15
2,50,20,5.685127e+15
2,50,30,5.685127e+15
2,50,40,5.685127e+15
2,50,50,5.685127e+15
2,50,60,5.685127e+15
2,50,70,5.685127e+15
2,50,80,5.685127e+15
2,50,90,5.685127e+15
2,50,100,2.778279e+13
2,50,1,3.585894e+46
2,50,2,1.029660e+39
2,50,3,2.281242e+34
2,50,5,9.173809e+29
2,50,10,1.415823e+25
2,50,20,8.547880e+16
2,50,30,8.547880e+16
2,50,40,8.547880e+16
2,50,50,8.547880e+16
2,50,60,8.547880e+16
2,50,70,8.547880e+16
2,50,80,1.459348e+16
2,50,90,1.459348e+16
2,50,100,1.459348e+16
2,50,1,2.949937e+42
2,50,2,1.650701e+33
2,50,3,6.424328e+25
2,50,5,3.056520e+20
2,50,10,3.782532e+14
2,50,20,3.782532e+14
2,50,30,3.782532e+14
2,50,40,3.782532e+14
2,50,50,3.782532e+14
2,50,60,3.782532e+14
2,50,70,3.782532e+14
2,50,80,3.782532e+14
2,50,90,3.782532e+14
2,50,100,3.782532e+14
2,50,1,1.009278e+46
2,50,2,1.992176e+36
2,50,3,1.449551e+30
2,50,5,3.038800e+22
2,50,10,9.197646e+16
2,50,20,9.197646e+16
2,50,30,9.197646e+16
2,50,40,9.197646e+16
2,50,50,9.197646e+16
2,50,60,9.197646e+16
2,50,70,9.197646e+16
2,50,80,9.197646e+16
2,50,90,9.197646e+16
2,50,100,9.197646e+16
2,50,1,1.494932e+46
2,50,2,4.829160e+38
2,50,3,1.068235e+35
2,50,5,7.653680e+29
2,50,10,2.667440e+23
2,50,20,2.667440e+23
2,50,30,2.667440e+23
2,50,40,2.667440e+23
2,50,50,2.667440e+23
2,50,60,2.046017e+23
2,50,70,1.920464e+22
2,50,80,1.920464e+22
2,50,90,1.920464e+22
2,50,100,1.920464e+22
2,50,1,2.764688e+50
2,50,2,3.364349e+41
2,50,3,2.203354e+34
2,50,5,1.809251e+28
2,50,10,3.226656e+22
2,50,20,1.660589e+18
2,50,30,1.660589e+18
2,50,40,1.660589e+18
2,50,50,1.660589e+18
2,50,60,1.660589e+18
2,50,70,1.660589e+18
2,50,80,1.660589e+18
2,50,90,1.660589e+18
2,50,100,1.660589e+18
2,50,1,4.005848e+44
2,50,2,3.843290e+35
2,50,3,2.158040e+30
2,50,5,3.449227e+26
2,50,10,7.486881e+20
2,50,20,7.486881e+20
2,50,30,7.486881e+20
2,50,40,2.907927e+15
2,50,50,2.907927e+15
2,50,60,2.907927e+15
2,50,70,2.907927e+15
2,50,80,2.907927e+15
2,50,90,2.907927e+15
2,50,100,2.907927e+15
2,50,1,6.596621e+46
2,50,2,1.136540e+37
2,50,3,7.512684e+29
2,50,5,1.069545e+26
2,50,10,6.547027e+21
2,50,20,6.547027e+21
2,50,30,6.547027e+21
2,50,40,6.547027e+21
2,50,50,6.547027e+21
2,50,60,8.254213e+14
2,50,70,8.254213e+14
2,50,80,8.254213e+14
2,50,90,8.254213e+14
2,50,100,8.254213e+14
