funcid,dim,milestone,error
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
8,10,1,6.425591e+01
8,10,2,6.425591e+01
8,10,3,6.425591e+01
8,10,5,6.425591e+01
8,10,10,6.425591e+01
8,10,20,6.425591e+01
8,10,30,6.425591e+01
8,10,40,6.425591e+01
8,10,50,6.425591e+01
8,10,60,6.425591e+01
8,10,70,6.425591e+01
8,10,80,6.425591e+01
8,10,90,6.425591e+01
8,10,100,6.425591e+01
