funcid,dim,milestone,error
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
15,10,1,1.401662e+04
15,10,2,1.401662e+04
15,10,3,1.401662e+04
15,10,5,1.401662e+04
15,10,10,1.401662e+04
15,10,20,1.401662e+04
15,10,30,1.401662e+04
15,10,40,1.401662e+04
15,10,50,1.401662e+04
15,10,60,1.401662e+04
15,10,70,1.401662e+04
15,10,80,1.401662e+04
15,10,90,1.401662e+04
15,10,100,1.401662e+04
