funcid,dim,milestone,error
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
11,100,1,2.084631e+05
11,100,2,2.084631e+05
11,100,3,2.084631e+05
11,100,5,2.084631e+05
11,100,10,2.084631e+05
11,100,20,2.084631e+05
11,100,30,2.084631e+05
11,100,40,2.084631e+05
11,100,50,2.084631e+05
11,100,60,2.084631e+05
11,100,70,2.084631e+05
11,100,80,2.084631e+05
11,100,90,2.084631e+05
11,100,100,2.084631e+05
