funcid,dim,milestone,error
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
18,100,1,1.690286e+07
18,100,2,1.512480e+07
18,100,3,1.426701e+07
18,100,5,1.363523e+07
18,100,10,1.322155e+07
18,100,20,1.296271e+07
18,100,30,1.296271e+07
18,100,40,1.296271e+07
18,100,50,1.296271e+07
18,100,60,1.296271e+07
18,100,70,1.291966e+07
18,100,80,1.291755e+07
18,100,90,1.291245e+07
18,100,100,1.291245e+07
