funcid,dim,milestone,error
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
17,50,1,2.404685e+03
17,50,2,2.349781e+03
17,50,3,2.347644e+03
17,50,5,2.331910e+03
17,50,10,2.331910e+03
17,50,20,2.331910e+03
17,50,30,2.331910e+03
17,50,40,2.331910e+03
17,50,50,2.331910e+03
17,50,60,2.331910e+03
17,50,70,2.331910e+03
17,50,80,2.331910e+03
17,50,90,2.331910e+03
17,50,100,2.331910e+03
