funcid,dim,milestone,error
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
3,30,1,2.853046e+05
3,30,2,2.853046e+05
3,30,3,2.853046e+05
3,30,5,2.853046e+05
3,30,10,2.853046e+05
3,30,20,2.853046e+05
3,30,30,2.853046e+05
3,30,40,2.853046e+05
3,30,50,2.853046e+05
3,30,60,2.853046e+05
3,30,70,2.853046e+05
3,30,80,2.853046e+05
3,30,90,2.853046e+05
3,30,100,2.853046e+05
