funcid,dim,milestone,error
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
22,100,1,3.344735e+04
22,100,2,3.344735e+04
22,100,3,3.344735e+04
22,100,5,3.344735e+04
22,100,10,3.344735e+04
22,100,20,3.344735e+04
22,100,30,3.344735e+04
22,100,40,3.344735e+04
22,100,50,3.344735e+04
22,100,60,3.344735e+04
22,100,70,3.344735e+04
22,100,80,3.344735e+04
22,100,90,3.344735e+04
22,100,100,3.344735e+04
