funcid,dim,milestone,error
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
6,30,1,1.044328e+02
6,30,2,1.037921e+02
6,30,3,1.037921e+02
6,30,5,1.037921e+02
6,30,10,1.037921e+02
6,30,20,1.037921e+02
6,30,30,1.037921e+02
6,30,40,1.037921e+02
6,30,50,1.037921e+02
6,30,60,1.037921e+02
6,30,70,1.037921e+02
6,30,80,1.037921e+02
6,30,90,1.037921e+02
6,30,100,1.037921e+02
