funcid,dim,milestone,error
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
22,30,1,7.790571e+03
22,30,2,7.790571e+03
22,30,3,7.790571e+03
22,30,5,7.790571e+03
22,30,10,7.790571e+03
22,30,20,7.790571e+03
22,30,30,7.790571e+03
22,30,40,7.790571e+03
22,30,50,7.790571e+03
22,30,60,7.790571e+03
22,30,70,7.790571e+03
22,30,80,7.790571e+03
22,30,90,7.790571e+03
22,30,100,7.790571e+03
