funcid,dim,milestone,error
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
12,100,1,1.732265e+11
12,100,2,1.732265e+11
12,100,3,1.732265e+11
12,100,5,1.732265e+11
12,100,10,1.732265e+11
12,100,20,1.732265e+11
12,100,30,1.732265e+11
12,100,40,1.732265e+11
12,100,50,1.732265e+11
12,100,60,1.732265e+11
12,100,70,1.732265e+11
12,100,80,1.732265e+11
12,100,90,1.732265e+11
12,100,100,1.732265e+11
