funcid,dim,milestone,error
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
22,50,1,1.637330e+04
22,50,2,1.637330e+04
22,50,3,1.637330e+04
22,50,5,1.637330e+04
22,50,10,1.637330e+04
22,50,20,1.637330e+04
22,50,30,1.637330e+04
22,50,40,1.637330e+04
22,50,50,1.637330e+04
22,50,60,1.637330e+04
22,50,70,1.637330e+04
22,50,80,1.637330e+04
22,50,90,1.637330e+04
22,50,100,1.637330e+04
