funcid,dim,milestone,error
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
2,10,1,1.641940e+07
2,10,2,1.074007e+07
2,10,3,9.953129e+06
2,10,5,9.912332e+06
2,10,10,9.271974e+06
2,10,20,8.769162e+06
2,10,30,8.681578e+06
2,10,40,8.157548e+06
2,10,50,8.156883e+06
2,10,60,8.156883e+06
2,10,70,8.156883e+06
2,10,80,8.156883e+06
2,10,90,7.578810e+06
2,10,100,7.578810e+06
