funcid,dim,milestone,error
17,50,1,2.697932e+03
17,50,2,2.306990e+03
17,50,3,2.204923e+03
17,50,5,2.204923e+03
17,50,10,2.078597e+03
17,50,20,2.004249e+03
17,50,30,1.982540e+03
17,50,40,1.982275e+03
17,50,50,1.977523e+03
17,50,60,1.975520e+03
17,50,70,1.975520e+03
17,50,80,1.974721e+03
17,50,90,1.972687e+03
17,50,100,1.972610e+03
17,50,1,2.216832e+03
17,50,2,1.618465e+03
17,50,3,1.618465e+03
17,50,5,1.618465e+03
17,50,10,1.593383e+03
17,50,20,1.536122e+03
17,50,30,1.523726e+03
17,50,40,1.520649e+03
17,50,50,1.520649e+03
17,50,60,1.520479e+03
17,50,70,1.518651e+03
17,50,80,1.518651e+03
17,50,90,1.518651e+03
17,50,100,1.517867e+03
17,50,1,2.126204e+03
17,50,2,1.931340e+03
17,50,3,1.931340e+03
17,50,5,1.658631e+03
17,50,10,1.592434e+03
17,50,20,1.491046e+03
17,50,30,1.476498e+03
17,50,40,1.473626e+03
17,50,50,1.472338e+03
17,50,60,1.470817e+03
17,50,70,1.469995e+03
17,50,80,1.469366e+03
17,50,90,1.469366e+03
17,50,100,1.469366e+03
17,50,1,1.799783e+03
17,50,2,1.356878e+03
17,50,3,1.073539e+03
17,50,5,1.000532e+03
17,50,10,9.447157e+02
17,50,20,8.511391e+02
17,50,30,8.290129e+02
17,50,40,8.270407e+02
17,50,50,8.270407e+02
17,50,60,8.268331e+02
17,50,70,8.254933e+02
17,50,80,8.253179e+02
17,50,90,8.230626e+02
17,50,100,8.227311e+02
17,50,1,2.136770e+03
17,50,2,1.905673e+03
17,50,3,1.662698e+03
17,50,5,1.620069e+03
17,50,10,1.450110e+03
17,50,20,1.367975e+03
17,50,30,1.366180e+03
17,50,40,1.357852e+03
17,50,50,1.357160e+03
17,50,60,1.356565e+03
17,50,70,1.355551e+03
17,50,80,1.355551e+03
17,50,90,1.354169e+03
17,50,100,1.354169e+03
17,50,1,2.588440e+03
17,50,2,2.588440e+03
17,50,3,2.345237e+03
17,50,5,2.135765e+03
17,50,10,1.984205e+03
17,50,20,1.911482e+03
17,50,30,1.898699e+03
17,50,40,1.892127e+03
17,50,50,1.890246e+03
17,50,60,1.890006e+03
17,50,70,1.888480e+03
17,50,80,1.888480e+03
17,50,90,1.888480e+03
17,50,100,1.888241e+03
17,50,1,2.185813e+03
17,50,2,1.764687e+03
17,50,3,1.557989e+03
17,50,5,1.435945e+03
17,50,10,1.302675e+03
17,50,20,1.213210e+03
17,50,30,1.198918e+03
17,50,40,1.195730e+03
17,50,50,1.189812e+03
17,50,60,1.188862e+03
17,50,70,1.188862e+03
17,50,80,1.185993e+03
17,50,90,1.184960e+03
17,50,100,1.184129e+03
17,50,1,1.674717e+03
17,50,2,1.547068e+03
17,50,3,1.547068e+03
17,50,5,1.378510e+03
17,50,10,1.346921e+03
17,50,20,1.286160e+03
17,50,30,1.250622e+03
17,50,40,1.249041e+03
17,50,50,1.243973e+03
17,50,60,1.234674e+03
17,50,70,1.233522e+03
17,50,80,1.228926e+03
17,50,90,1.228926e+03
17,50,100,1.226672e+03
17,50,1,2.127508e+03
17,50,2,2.109629e+03
17,50,3,1.805223e+03
17,50,5,1.753644e+03
17,50,10,1.639379e+03
17,50,20,1.549830e+03
17,50,30,1.537864e+03
17,50,40,1.535556e+03
17,50,50,1.533774e+03
17,50,60,1.531059e+03
17,50,70,1.530500e+03
17,50,80,1.530196e+03
17,50,90,1.529799e+03
17,50,100,1.529607e+03
17,50,1,1.882933e+03
17,50,2,1.882933e+03
17,50,3,1.882933e+03
17,50,5,1.676016e+03
17,50,10,1.436155e+03
17,50,20,1.417161e+03
17,50,30,1.389287e+03
17,50,40,1.377704e+03
17,50,50,1.376036e+03
17,50,60,1.373069e+03
17,50,70,1.369459e+03
17,50,80,1.368942e+03
17,50,90,1.368434e+03
17,50,100,1.367251e+03
