funcid,dim,milestone,error
4,100,1,7.311623e+02
4,100,2,4.479180e+02
4,100,3,3.985167e+02
4,100,5,3.369375e+02
4,100,10,2.538227e+02
4,100,20,2.341282e+02
4,100,30,2.314311e+02
4,100,40,2.292317e+02
4,100,50,2.284240e+02
4,100,60,2.278349e+02
4,100,70,2.275735e+02
4,100,80,2.273082e+02
4,100,90,2.270370e+02
4,100,100,2.270212e+02
4,100,1,6.878621e+02
4,100,2,4.806340e+02
4,100,3,4.140886e+02
4,100,5,3.478202e+02
4,100,10,2.763027e+02
4,100,20,2.567018e+02
4,100,30,2.371611e+02
4,100,40,2.324412e+02
4,100,50,2.278781e+02
4,100,60,2.212271e+02
4,100,70,2.171691e+02
4,100,80,2.151009e+02
4,100,90,2.139605e+02
4,100,100,2.132029e+02
4,100,1,6.333253e+02
4,100,2,4.177774e+02
4,100,3,3.587092e+02
4,100,5,2.857441e+02
4,100,10,2.662106e+02
4,100,20,2.564530e+02
4,100,30,2.517140e+02
4,100,40,2.498177e+02
4,100,50,2.470183e+02
4,100,60,2.451616e+02
4,100,70,2.442498e+02
4,100,80,2.436131e+02
4,100,90,2.429311e+02
4,100,100,2.423304e+02
4,100,1,9.674777e+02
4,100,2,5.917980e+02
4,100,3,4.787943e+02
4,100,5,3.853794e+02
4,100,10,2.968797e+02
4,100,20,2.637073e+02
4,100,30,2.405247e+02
4,100,40,2.359144e+02
4,100,50,2.350406e+02
4,100,60,2.347306e+02
4,100,70,2.342808e+02
4,100,80,2.341303e+02
4,100,90,2.338753e+02
4,100,100,2.335817e+02
4,100,1,6.854590e+02
4,100,2,4.160424e+02
4,100,3,3.758028e+02
4,100,5,3.231371e+02
4,100,10,2.989675e+02
4,100,20,2.843170e+02
4,100,30,2.514151e+02
4,100,40,2.485525e+02
4,100,50,2.473489e+02
4,100,60,2.462470e+02
4,100,70,2.452032e+02
4,100,80,2.444253e+02
4,100,90,2.438357e+02
4,100,100,2.432507e+02
4,100,1,8.491664e+02
4,100,2,5.777541e+02
4,100,3,5.125961e+02
4,100,5,3.941326e+02
4,100,10,2.889234e+02
4,100,20,2.423549e+02
4,100,30,2.395067e+02
4,100,40,2.376597e+02
4,100,50,2.364215e+02
4,100,60,2.338396e+02
4,100,70,2.310874e+02
4,100,80,2.302729e+02
4,100,90,2.297774e+02
4,100,100,2.293856e+02
4,100,1,8.350080e+02
4,100,2,5.542516e+02
4,100,3,4.540480e+02
4,100,5,3.910520e+02
4,100,10,3.353197e+02
4,100,20,3.091050e+02
4,100,30,3.002863e+02
4,100,40,2.625736e+02
4,100,50,2.537061e+02
4,100,60,2.525171e+02
4,100,70,2.520897e+02
4,100,80,2.517841e+02
4,100,90,2.516132e+02
4,100,100,2.512816e+02
4,100,1,7.434796e+02
4,100,2,5.071637e+02
4,100,3,4.649088e+02
4,100,5,3.359348e+02
4,100,10,2.727256e+02
4,100,20,2.521761e+02
4,100,30,2.499259e+02
4,100,40,2.480757e+02
4,100,50,2.468050e+02
4,100,60,2.447579e+02
4,100,70,2.424593e+02
4,100,80,2.408230e+02
4,100,90,2.381866e+02
4,100,100,2.320736e+02
4,100,1,1.459958e+03
4,100,2,7.765439e+02
4,100,3,4.900752e+02
4,100,5,3.272059e+02
4,100,10,3.052205e+02
4,100,20,2.819824e+02
4,100,30,2.608786e+02
4,100,40,2.443551e+02
4,100,50,2.396685e+02
4,100,60,2.366540e+02
4,100,70,2.349276e+02
4,100,80,2.338775e+02
4,100,90,2.329837e+02
4,100,100,2.322131e+02
4,100,1,6.532591e+02
4,100,2,3.955058e+02
4,100,3,3.541715e+02
4,100,5,3.054109e+02
4,100,10,2.649391e+02
4,100,20,2.485644e+02
4,100,30,2.327350e+02
4,100,40,2.271145e+02
4,100,50,2.253902e+02
4,100,60,2.241464e+02
4,100,70,2.235022e+02
4,100,80,2.231963e+02
4,100,90,2.229023e+02
4,100,100,2.226611e+02
