funcid,dim,milestone,error
6,10,1,2.188905e+01
6,10,2,1.247749e+01
6,10,3,9.961453e+00
6,10,5,7.393822e+00
6,10,10,5.597838e+00
6,10,20,4.089671e+00
6,10,30,3.755667e+00
6,10,40,3.657410e+00
6,10,50,3.518380e+00
6,10,60,3.423278e+00
6,10,70,3.155260e+00
6,10,80,3.155260e+00
6,10,90,3.033473e+00
6,10,100,3.033473e+00
6,10,1,5.249757e+01
6,10,2,3.948530e+01
6,10,3,3.630763e+01
6,10,5,3.627385e+01
6,10,10,2.907457e+01
6,10,20,2.653331e+01
6,10,30,2.599349e+01
6,10,40,2.599349e+01
6,10,50,2.599349e+01
6,10,60,2.581997e+01
6,10,70,2.581918e+01
6,10,80,2.569060e+01
6,10,90,2.569060e+01
6,10,100,2.556092e+01
6,10,1,1.873111e+01
6,10,2,1.269471e+01
6,10,3,1.149413e+01
6,10,5,9.861142e+00
6,10,10,6.767303e+00
6,10,20,4.877050e+00
6,10,30,4.379898e+00
6,10,40,4.345002e+00
6,10,50,4.035849e+00
6,10,60,3.981608e+00
6,10,70,3.624880e+00
6,10,80,3.624880e+00
6,10,90,3.624880e+00
6,10,100,3.624880e+00
6,10,1,9.875800e+00
6,10,2,3.701369e+00
6,10,3,2.322531e+00
6,10,5,1.387824e+00
6,10,10,7.959347e-01
6,10,20,5.209275e-01
6,10,30,2.157484e-01
6,10,40,1.188476e-01
6,10,50,1.035079e-01
6,10,60,7.968638e-02
6,10,70,7.899927e-02
6,10,80,6.814730e-02
6,10,90,5.935984e-02
6,10,100,5.190337e-02
6,10,1,1.505108e+01
6,10,2,7.608373e+00
6,10,3,6.950096e+00
6,10,5,5.678179e+00
6,10,10,2.802537e+00
6,10,20,1.343048e+00
6,10,30,1.161247e+00
6,10,40,8.920894e-01
6,10,50,8.920894e-01
6,10,60,7.892105e-01
6,10,70,7.892105e-01
6,10,80,7.551373e-01
6,10,90,7.551373e-01
6,10,100,7.551373e-01
6,10,1,1.744327e+01
6,10,2,9.322666e+00
6,10,3,5.475929e+00
6,10,5,1.983012e+00
6,10,10,5.704845e-01
6,10,20,2.370244e-01
6,10,30,1.347175e-01
6,10,40,1.046715e-01
6,10,50,7.880178e-02
6,10,60,7.880178e-02
6,10,70,6.871335e-02
6,10,80,5.659804e-02
6,10,90,5.659804e-02
6,10,100,5.659804e-02
6,10,1,1.662400e+01
6,10,2,1.178382e+01
6,10,3,7.348936e+00
6,10,5,2.197829e+00
6,10,10,1.854373e+00
6,10,20,1.737935e-01
6,10,30,1.737935e-01
6,10,40,8.803799e-02
6,10,50,8.803799e-02
6,10,60,6.070687e-02
6,10,70,6.070687e-02
6,10,80,4.502298e-02
6,10,90,4.502298e-02
6,10,100,4.502298e-02
6,10,1,5.494208e+01
6,10,2,3.675125e+01
6,10,3,3.566502e+01
6,10,5,3.226313e+01
6,10,10,3.218128e+01
6,10,20,2.978831e+01
6,10,30,2.978308e+01
6,10,40,2.926963e+01
6,10,50,2.919073e+01
6,10,60,2.898439e+01
6,10,70,2.878531e+01
6,10,80,2.878531e+01
6,10,90,2.874131e+01
6,10,100,2.870148e+01
6,10,1,2.868433e+01
6,10,2,1.926773e+01
6,10,3,1.532648e+01
6,10,5,8.791615e+00
6,10,10,4.305661e+00
6,10,20,3.975560e+00
6,10,30,3.570528e+00
6,10,40,3.540249e+00
6,10,50,3.416491e+00
6,10,60,3.312237e+00
6,10,70,3.239646e+00
6,10,80,3.022409e+00
6,10,90,3.022409e+00
6,10,100,3.022409e+00
6,10,1,2.631189e+01
6,10,2,1.193245e+01
6,10,3,1.159354e+01
6,10,5,4.816682e+00
6,10,10,3.004403e+00
6,10,20,1.466027e+00
6,10,30,1.153095e+00
6,10,40,1.110516e+00
6,10,50,9.975648e-01
6,10,60,9.838069e-01
6,10,70,9.136322e-01
6,10,80,9.136322e-01
6,10,90,8.262030e-01
6,10,100,8.173747e-01
