funcid,dim,milestone,error
4,10,1,1.103099e+01
4,10,2,4.894352e+00
4,10,3,4.894352e+00
4,10,5,4.285141e+00
4,10,10,3.153181e+00
4,10,20,6.134950e-01
4,10,30,2.111491e-01
4,10,40,1.036707e-01
4,10,50,4.443386e-02
4,10,60,2.409479e-02
4,10,70,1.154503e-02
4,10,80,7.668633e-03
4,10,90,4.987473e-03
4,10,100,3.405530e-03
4,10,1,8.632067e+00
4,10,2,4.317765e+00
4,10,3,4.317765e+00
4,10,5,3.999214e+00
4,10,10,1.527884e+00
4,10,20,5.025605e-01
4,10,30,1.921496e-01
4,10,40,9.106419e-02
4,10,50,4.763050e-02
4,10,60,3.982663e-02
4,10,70,2.061888e-02
4,10,80,1.208529e-02
4,10,90,4.171538e-03
4,10,100,2.219212e-03
4,10,1,9.830887e+01
4,10,2,9.371457e+01
4,10,3,8.464167e+01
4,10,5,5.767876e+01
4,10,10,2.007694e-01
4,10,20,1.010943e-01
4,10,30,7.203558e-02
4,10,40,4.026667e-02
4,10,50,2.448836e-02
4,10,60,1.348773e-02
4,10,70,1.147464e-02
4,10,80,8.763363e-03
4,10,90,8.763363e-03
4,10,100,5.526020e-03
4,10,1,1.760514e+01
4,10,2,7.431662e+00
4,10,3,6.810829e+00
4,10,5,6.213253e+00
4,10,10,3.979558e+00
4,10,20,1.031913e+00
4,10,30,2.549537e-01
4,10,40,7.849993e-02
4,10,50,3.889673e-02
4,10,60,1.999225e-02
4,10,70,9.578153e-03
4,10,80,6.218561e-03
4,10,90,1.968577e-03
4,10,100,4.628540e-04
4,10,1,1.172266e+01
4,10,2,6.220694e+00
4,10,3,6.220694e+00
4,10,5,5.413735e+00
4,10,10,3.629942e+00
4,10,20,7.314744e-01
4,10,30,2.080727e-01
4,10,40,7.363212e-02
4,10,50,2.267047e-02
4,10,60,1.140386e-02
4,10,70,5.725816e-03
4,10,80,4.882583e-03
4,10,90,3.429642e-03
4,10,100,2.836382e-03
4,10,1,7.947546e+00
4,10,2,6.393598e+00
4,10,3,5.547728e+00
4,10,5,4.918592e+00
4,10,10,3.184926e+00
4,10,20,6.736959e-01
4,10,30,1.854349e-01
4,10,40,6.165116e-02
4,10,50,1.540037e-02
4,10,60,8.313591e-03
4,10,70,4.278862e-03
4,10,80,4.278862e-03
4,10,90,2.308655e-03
4,10,100,1.463558e-03
4,10,1,4.604984e+00
4,10,2,4.604984e+00
4,10,3,4.363427e+00
4,10,5,3.441820e+00
4,10,10,2.046374e+00
4,10,20,7.286992e-01
4,10,30,1.936121e-01
4,10,40,8.049993e-02
4,10,50,3.955066e-02
4,10,60,1.877088e-02
4,10,70,9.645427e-03
4,10,80,2.399445e-03
4,10,90,9.044170e-04
4,10,100,7.956465e-04
4,10,1,1.183481e+01
4,10,2,7.902985e+00
4,10,3,6.933037e+00
4,10,5,6.318695e+00
4,10,10,4.332704e+00
4,10,20,1.559416e+00
4,10,30,3.985353e-01
4,10,40,1.169182e-01
4,10,50,4.601249e-02
4,10,60,2.326092e-02
4,10,70,1.308731e-02
4,10,80,1.245982e-02
4,10,90,5.509565e-03
4,10,100,2.836549e-03
4,10,1,6.825319e+00
4,10,2,5.744340e+00
4,10,3,5.507198e+00
4,10,5,4.969476e+00
4,10,10,3.726938e+00
4,10,20,9.589087e-01
4,10,30,2.815012e-01
4,10,40,1.627415e-01
4,10,50,8.620446e-02
4,10,60,4.199285e-02
4,10,70,2.045815e-02
4,10,80,1.002738e-02
4,10,90,5.484445e-03
4,10,100,4.451962e-03
4,10,1,6.522413e+00
4,10,2,5.230655e+00
4,10,3,5.165388e+00
4,10,5,4.537990e+00
4,10,10,2.871256e+00
4,10,20,7.297525e-01
4,10,30,2.452003e-01
4,10,40,1.299782e-01
4,10,50,4.946150e-02
4,10,60,1.996714e-02
4,10,70,7.083165e-03
4,10,80,4.569007e-03
4,10,90,2.993992e-03
4,10,100,8.319482e-04
