funcid,dim,milestone,error
1,100,1,4.677686e+08
1,100,2,4.718990e+07
1,100,3,1.394747e+07
1,100,5,4.188725e+06
1,100,10,7.677130e+05
1,100,20,2.169948e+05
1,100,30,1.100010e+05
1,100,40,6.304236e+04
1,100,50,3.964392e+04
1,100,60,3.492126e+04
1,100,70,3.188587e+04
1,100,80,2.930565e+04
1,100,90,2.499052e+04
1,100,100,2.336918e+04
1,100,1,6.484621e+08
1,100,2,3.115345e+07
1,100,3,9.717510e+06
1,100,5,5.410828e+06
1,100,10,8.254706e+05
1,100,20,1.827087e+05
1,100,30,9.472444e+04
1,100,40,4.490822e+04
1,100,50,3.080026e+04
1,100,60,2.239665e+04
1,100,70,1.778430e+04
1,100,80,1.544507e+04
1,100,90,1.382926e+04
1,100,100,1.195180e+04
1,100,1,4.326271e+08
1,100,2,5.781090e+07
1,100,3,1.132980e+07
1,100,5,3.213151e+06
1,100,10,1.136464e+06
1,100,20,2.172984e+05
1,100,30,9.649152e+04
1,100,40,6.848849e+04
1,100,50,5.185502e+04
1,100,60,3.582094e+04
1,100,70,3.481397e+04
1,100,80,3.217459e+04
1,100,90,2.964305e+04
1,100,100,2.881938e+04
1,100,1,3.402128e+08
1,100,2,6.300218e+07
1,100,3,1.242216e+07
1,100,5,2.803568e+06
1,100,10,8.259601e+05
1,100,20,2.395020e+05
1,100,30,1.265591e+05
1,100,40,7.729435e+04
1,100,50,7.729435e+04
1,100,60,7.058965e+04
1,100,70,6.658205e+04
1,100,80,5.877593e+04
1,100,90,5.863722e+04
1,100,100,5.679677e+04
1,100,1,5.010044e+08
1,100,2,5.140801e+07
1,100,3,1.560011e+07
1,100,5,3.196791e+06
1,100,10,7.388951e+05
1,100,20,2.060156e+05
1,100,30,7.623077e+04
1,100,40,3.548847e+04
1,100,50,2.576964e+04
1,100,60,1.768723e+04
1,100,70,1.459084e+04
1,100,80,1.206080e+04
1,100,90,9.282618e+03
1,100,100,6.536460e+03
1,100,1,4.326238e+08
1,100,2,5.721572e+07
1,100,3,1.508253e+07
1,100,5,4.005399e+06
1,100,10,1.134828e+06
1,100,20,2.826542e+05
1,100,30,7.524973e+04
1,100,40,5.319811e+04
1,100,50,3.838963e+04
1,100,60,2.973595e+04
1,100,70,2.301965e+04
1,100,80,2.221110e+04
1,100,90,1.715681e+04
1,100,100,1.715681e+04
1,100,1,3.555113e+08
1,100,2,3.271591e+07
1,100,3,1.114529e+07
1,100,5,2.639725e+06
1,100,10,7.008732e+05
1,100,20,2.382909e+05
1,100,30,8.285099e+04
1,100,40,6.135566e+04
1,100,50,3.296907e+04
1,100,60,1.978151e+04
1,100,70,1.385757e+04
1,100,80,1.385757e+04
1,100,90,1.053891e+04
1,100,100,1.014008e+04
1,100,1,4.310175e+08
1,100,2,4.458961e+07
1,100,3,1.564657e+07
1,100,5,4.345503e+06
1,100,10,7.715284e+05
1,100,20,1.939431e+05
1,100,30,9.217583e+04
1,100,40,4.726191e+04
1,100,50,3.015512e+04
1,100,60,1.901261e+04
1,100,70,1.552599e+04
1,100,80,1.348214e+04
1,100,90,1.026133e+04
1,100,100,9.004188e+03
1,100,1,4.351569e+08
1,100,2,7.946281e+07
1,100,3,1.587557e+07
1,100,5,4.031378e+06
1,100,10,1.012309e+06
1,100,20,1.921017e+05
1,100,30,1.162654e+05
1,100,40,7.842019e+04
1,100,50,6.836792e+04
1,100,60,5.431481e+04
1,100,70,5.431481e+04
1,100,80,5.325455e+04
1,100,90,5.077561e+04
1,100,100,4.732336e+04
1,100,1,3.611816e+08
1,100,2,3.456515e+07
1,100,3,1.710623e+07
1,100,5,4.515098e+06
1,100,10,6.536570e+05
1,100,20,2.824236e+05
1,100,30,1.128087e+05
1,100,40,8.689714e+04
1,100,50,6.329535e+04
1,100,60,5.120721e+04
1,100,70,4.680847e+04
1,100,80,4.562636e+04
1,100,90,4.244098e+04
1,100,100,4.244098e+04
