funcid,dim,milestone,error
2,30,1,7.292867e+28
2,30,2,1.257756e+24
2,30,3,1.314467e+20
2,30,5,1.793010e+16
2,30,10,4.203412e+12
2,30,20,2.126615e+09
2,30,30,4.125847e+07
2,30,40,1.898109e+07
2,30,50,1.478144e+07
2,30,60,1.212191e+07
2,30,70,9.154903e+06
2,30,80,9.154643e+06
2,30,90,9.154641e+06
2,30,100,7.894247e+06
2,30,1,3.844693e+33
2,30,2,1.404927e+25
2,30,3,3.005205e+20
2,30,5,1.430433e+19
2,30,10,1.672794e+15
2,30,20,3.460094e+11
2,30,30,8.883490e+09
2,30,40,1.212874e+09
2,30,50,3.354385e+08
2,30,60,1.080823e+08
2,30,70,5.591394e+07
2,30,80,4.540688e+07
2,30,90,3.010208e+07
2,30,100,2.218937e+07
2,30,1,9.427918e+30
2,30,2,1.787182e+23
2,30,3,2.763806e+19
2,30,5,3.418436e+16
2,30,10,2.024052e+12
2,30,20,2.017048e+07
2,30,30,2.850673e+06
2,30,40,1.201079e+06
2,30,50,7.216810e+05
2,30,60,5.448970e+05
2,30,70,5.446660e+05
2,30,80,4.699720e+05
2,30,90,3.445450e+05
2,30,100,2.923850e+05
2,30,1,1.514844e+32
2,30,2,2.291401e+22
2,30,3,1.690906e+19
2,30,5,2.576676e+16
2,30,10,4.779460e+09
2,30,20,7.073090e+05
2,30,30,7.000000e+00
2,30,40,0.000000e+00
2,30,50,0.000000e+00
2,30,60,0.000000e+00
2,30,70,0.000000e+00
2,30,80,0.000000e+00
2,30,90,0.000000e+00
2,30,100,0.000000e+00
2,30,1,3.644043e+28
2,30,2,2.827979e+24
2,30,3,5.296080e+19
2,30,5,3.950523e+18
2,30,10,3.078588e+15
2,30,20,8.293335e+12
2,30,30,1.069100e+12
2,30,40,2.453244e+11
2,30,50,1.291888e+11
2,30,60,8.321765e+10
2,30,70,5.712406e+10
2,30,80,4.692064e+10
2,30,90,4.237357e+10
2,30,100,3.822302e+10
2,30,1,4.626474e+30
2,30,2,2.447053e+25
2,30,3,1.104698e+21
2,30,5,5.881268e+16
2,30,10,9.598303e+12
2,30,20,3.526197e+09
2,30,30,1.187214e+06
2,30,40,1.605290e+05
2,30,50,3.881600e+04
2,30,60,2.892200e+04
2,30,70,1.022500e+04
2,30,80,4.292000e+03
2,30,90,1.440000e+03
2,30,100,4.000000e+02
2,30,1,3.054323e+30
2,30,2,1.556534e+24
2,30,3,2.209359e+20
2,30,5,1.081400e+18
2,30,10,5.775360e+14
2,30,20,3.198298e+11
2,30,30,3.554229e+09
2,30,40,4.177743e+08
2,30,50,1.310042e+08
2,30,60,8.164756e+07
2,30,70,6.439856e+07
2,30,80,5.896456e+07
2,30,90,5.479876e+07
2,30,100,5.178829e+07
2,30,1,2.048137e+30
2,30,2,4.253517e+24
2,30,3,9.693313e+19
2,30,5,2.818854e+18
2,30,10,3.175680e+14
2,30,20,4.136608e+12
2,30,30,2.581452e+11
2,30,40,7.344431e+10
2,30,50,3.653252e+10
2,30,60,2.894800e+10
2,30,70,1.838794e+10
2,30,80,1.456938e+10
2,30,90,1.274616e+10
2,30,100,1.262306e+10
2,30,1,1.010975e+27
2,30,2,3.623273e+23
2,30,3,3.429111e+20
2,30,5,3.977126e+16
2,30,10,2.842551e+10
2,30,20,1.947154e+06
2,30,30,7.025000e+04
2,30,40,4.366000e+03
2,30,50,2.534000e+03
2,30,60,2.332000e+03
2,30,70,2.048000e+03
2,30,80,1.957000e+03
2,30,90,1.868000e+03
2,30,100,1.781000e+03
2,30,1,1.101337e+30
2,30,2,2.723999e+24
2,30,3,1.864662e+20
2,30,5,6.191854e+18
2,30,10,5.979947e+15
2,30,20,9.363388e+12
2,30,30,1.500940e+12
2,30,40,3.772856e+11
2,30,50,1.780955e+11
2,30,60,1.514303e+11
2,30,70,9.895601e+10
2,30,80,7.550383e+10
2,30,90,6.260495e+10
2,30,100,5.687831e+10
