funcid,dim,milestone,error
6,50,1,8.157205e+01
6,50,2,7.374036e+01
6,50,3,7.369697e+01
6,50,5,7.095512e+01
6,50,10,6.856276e+01
6,50,20,6.805188e+01
6,50,30,6.758153e+01
6,50,40,6.715162e+01
6,50,50,6.697613e+01
6,50,60,6.691248e+01
6,50,70,6.687484e+01
6,50,80,6.681151e+01
6,50,90,6.675941e+01
6,50,100,6.674123e+01
6,50,1,6.802448e+01
6,50,2,6.065788e+01
6,50,3,6.065788e+01
6,50,5,5.738109e+01
6,50,10,4.853075e+01
6,50,20,4.600115e+01
6,50,30,4.409015e+01
6,50,40,4.397034e+01
6,50,50,4.294137e+01
6,50,60,4.294137e+01
6,50,70,4.269880e+01
6,50,80,4.265996e+01
6,50,90,4.248630e+01
6,50,100,4.248520e+01
6,50,1,6.289782e+01
6,50,2,5.953429e+01
6,50,3,5.055999e+01
6,50,5,5.055999e+01
6,50,10,4.674063e+01
6,50,20,4.583722e+01
6,50,30,4.517354e+01
6,50,40,4.511857e+01
6,50,50,4.500291e+01
6,50,60,4.497985e+01
6,50,70,4.493651e+01
6,50,80,4.488670e+01
6,50,90,4.488670e+01
6,50,100,4.488670e+01
6,50,1,5.866053e+01
6,50,2,4.247265e+01
6,50,3,3.878921e+01
6,50,5,3.163282e+01
6,50,10,2.779940e+01
6,50,20,2.592337e+01
6,50,30,2.531669e+01
6,50,40,2.485662e+01
6,50,50,2.468843e+01
6,50,60,2.464982e+01
6,50,70,2.432818e+01
6,50,80,2.395624e+01
6,50,90,2.395624e+01
6,50,100,2.392974e+01
6,50,1,7.942140e+01
6,50,2,6.470905e+01
6,50,3,6.218104e+01
6,50,5,5.828137e+01
6,50,10,5.448138e+01
6,50,20,5.087282e+01
6,50,30,4.850899e+01
6,50,40,4.765323e+01
6,50,50,4.742237e+01
6,50,60,4.714809e+01
6,50,70,4.677819e+01
6,50,80,4.677819e+01
6,50,90,4.644861e+01
6,50,100,4.642579e+01
6,50,1,5.457238e+01
6,50,2,4.976465e+01
6,50,3,4.240037e+01
6,50,5,3.951930e+01
6,50,10,3.680035e+01
6,50,20,3.423086e+01
6,50,30,3.361129e+01
6,50,40,3.306285e+01
6,50,50,3.253136e+01
6,50,60,3.224347e+01
6,50,70,3.224347e+01
6,50,80,3.216953e+01
6,50,90,3.216953e+01
6,50,100,3.201862e+01
6,50,1,8.603386e+01
6,50,2,7.605637e+01
6,50,3,7.251717e+01
6,50,5,6.237455e+01
6,50,10,6.053413e+01
6,50,20,6.012347e+01
6,50,30,5.991121e+01
6,50,40,5.981001e+01
6,50,50,5.964778e+01
6,50,60,5.953806e+01
6,50,70,5.948152e+01
6,50,80,5.935523e+01
6,50,90,5.927216e+01
6,50,100,5.920965e+01
6,50,1,7.547988e+01
6,50,2,6.004311e+01
6,50,3,6.004311e+01
6,50,5,5.697271e+01
6,50,10,4.929317e+01
6,50,20,4.550194e+01
6,50,30,4.437408e+01
6,50,40,4.356229e+01
6,50,50,4.300387e+01
6,50,60,4.234664e+01
6,50,70,4.228209e+01
6,50,80,4.219688e+01
6,50,90,4.196499e+01
6,50,100,4.189032e+01
6,50,1,7.118444e+01
6,50,2,6.717534e+01
6,50,3,5.747779e+01
6,50,5,5.747779e+01
6,50,10,5.626760e+01
6,50,20,5.512815e+01
6,50,30,5.381368e+01
6,50,40,5.364948e+01
6,50,50,5.291092e+01
6,50,60,5.268059e+01
6,50,70,5.246819e+01
6,50,80,5.241174e+01
6,50,90,5.237896e+01
6,50,100,5.222028e+01
6,50,1,7.089540e+01
6,50,2,5.741761e+01
6,50,3,4.835034e+01
6,50,5,4.611018e+01
6,50,10,4.153775e+01
6,50,20,3.962920e+01
6,50,30,3.871073e+01
6,50,40,3.815543e+01
6,50,50,3.815543e+01
6,50,60,3.804595e+01
6,50,70,3.780926e+01
6,50,80,3.780926e+01
6,50,90,3.779966e+01
6,50,100,3.779966e+01
