funcid,dim,milestone,error
3,30,1,1.864512e+05
3,30,2,1.645337e+05
3,30,3,1.501354e+05
3,30,5,1.136867e+05
3,30,10,6.020512e+04
3,30,20,1.997410e+04
3,30,30,5.584498e+03
3,30,40,9.494279e+02
3,30,50,2.484939e+01
3,30,60,1.468202e+00
3,30,70,1.468202e+00
3,30,80,1.177464e+00
3,30,90,7.787301e-01
3,30,100,7.787301e-01
3,30,1,2.807212e+05
3,30,2,2.521564e+05
3,30,3,2.248443e+05
3,30,5,1.779058e+05
3,30,10,1.004018e+05
3,30,20,3.621983e+04
3,30,30,1.558549e+04
3,30,40,5.852262e+03
3,30,50,1.662069e+03
3,30,60,1.935610e+02
3,30,70,2.143970e+00
3,30,80,9.900100e-01
3,30,90,9.900100e-01
3,30,100,6.812314e-01
3,30,1,3.360652e+05
3,30,2,3.351121e+05
3,30,3,3.064669e+05
3,30,5,2.752224e+05
3,30,10,1.844891e+05
3,30,20,9.022215e+04
3,30,30,5.163179e+04
3,30,40,2.888624e+04
3,30,50,1.555778e+04
3,30,60,7.820113e+03
3,30,70,3.391048e+03
3,30,80,1.064035e+03
3,30,90,1.934074e+02
3,30,100,8.690134e-01
3,30,1,3.629102e+05
3,30,2,3.255664e+05
3,30,3,2.719538e+05
3,30,5,2.308236e+05
3,30,10,1.400247e+05
3,30,20,6.599196e+04
3,30,30,3.535558e+04
3,30,40,1.838424e+04
3,30,50,8.555002e+03
3,30,60,3.502449e+03
3,30,70,1.025736e+03
3,30,80,1.235371e+02
3,30,90,1.677210e+00
3,30,100,9.909804e-01
3,30,1,3.205365e+05
3,30,2,2.863747e+05
3,30,3,2.327755e+05
3,30,5,1.898695e+05
3,30,10,1.105316e+05
3,30,20,4.302571e+04
3,30,30,1.817940e+04
3,30,40,6.565713e+03
3,30,50,1.822077e+03
3,30,60,2.366745e+02
3,30,70,3.043288e+00
3,30,80,9.276868e-01
3,30,90,9.064082e-01
3,30,100,6.528433e-01
3,30,1,2.107610e+05
3,30,2,1.608693e+05
3,30,3,1.275573e+05
3,30,5,9.877883e+04
3,30,10,4.940872e+04
3,30,20,1.384393e+04
3,30,30,3.496247e+03
3,30,40,4.162792e+02
3,30,50,8.288967e+00
3,30,60,2.503612e+00
3,30,70,1.075315e+00
3,30,80,1.075315e+00
3,30,90,8.455880e-01
3,30,100,5.251807e-01
3,30,1,2.019068e+05
3,30,2,1.815816e+05
3,30,3,1.503120e+05
3,30,5,1.176331e+05
3,30,10,5.560041e+04
3,30,20,1.590540e+04
3,30,30,4.741388e+03
3,30,40,5.703618e+02
3,30,50,6.923115e+00
3,30,60,1.738156e+00
3,30,70,1.407023e+00
3,30,80,9.559876e-01
3,30,90,7.454799e-01
3,30,100,7.454799e-01
3,30,1,2.647984e+05
3,30,2,2.048432e+05
3,30,3,1.933074e+05
3,30,5,1.345540e+05
3,30,10,7.253425e+04
3,30,20,2.683224e+04
3,30,30,1.060266e+04
3,30,40,3.013718e+03
3,30,50,4.847216e+02
3,30,60,7.007913e+00
3,30,70,1.671197e+00
3,30,80,7.144083e-01
3,30,90,7.144083e-01
3,30,100,5.199567e-01
3,30,1,3.307802e+05
3,30,2,3.021531e+05
3,30,3,2.437369e+05
3,30,5,1.914927e+05
3,30,10,1.185111e+05
3,30,20,5.389163e+04
3,30,30,2.692787e+04
3,30,40,1.235234e+04
3,30,50,5.060134e+03
3,30,60,1.601369e+03
3,30,70,2.243866e+02
3,30,80,1.900304e+00
3,30,90,9.604973e-01
3,30,100,8.648749e-01
3,30,1,3.058477e+05
3,30,2,2.197076e+05
3,30,3,1.861157e+05
3,30,5,1.583136e+05
3,30,10,8.679222e+04
3,30,20,3.182247e+04
3,30,30,1.247449e+04
3,30,40,4.098003e+03
3,30,50,9.749535e+02
3,30,60,7.122703e+01
3,30,70,2.262277e+00
3,30,80,1.388411e+00
3,30,90,1.075568e+00
3,30,100,5.818785e-01
