funcid,dim,milestone,error
27,50,1,1.108827e+03
27,50,2,9.914570e+02
27,50,3,9.413708e+02
27,50,5,8.917366e+02
27,50,10,8.732910e+02
27,50,20,8.701269e+02
27,50,30,8.683756e+02
27,50,40,8.674707e+02
27,50,50,8.674707e+02
27,50,60,8.670643e+02
27,50,70,8.669082e+02
27,50,80,8.668832e+02
27,50,90,8.666316e+02
27,50,100,8.665758e+02
27,50,1,1.508802e+03
27,50,2,1.301358e+03
27,50,3,1.217459e+03
27,50,5,1.135737e+03
27,50,10,1.086845e+03
27,50,20,1.048417e+03
27,50,30,1.045038e+03
27,50,40,1.043168e+03
27,50,50,1.041159e+03
27,50,60,1.040299e+03
27,50,70,1.040063e+03
27,50,80,1.040063e+03
27,50,90,1.039685e+03
27,50,100,1.039245e+03
27,50,1,9.901803e+02
27,50,2,9.298411e+02
27,50,3,8.783177e+02
27,50,5,8.459939e+02
27,50,10,8.263176e+02
27,50,20,8.197686e+02
27,50,30,8.177539e+02
27,50,40,8.162470e+02
27,50,50,8.142882e+02
27,50,60,8.139644e+02
27,50,70,8.139644e+02
27,50,80,8.138291e+02
27,50,90,8.138291e+02
27,50,100,8.134814e+02
27,50,1,1.251343e+03
27,50,2,1.076359e+03
27,50,3,9.847029e+02
27,50,5,9.558009e+02
27,50,10,9.400148e+02
27,50,20,9.318882e+02
27,50,30,9.214818e+02
27,50,40,9.197687e+02
27,50,50,9.193560e+02
27,50,60,9.192479e+02
27,50,70,9.187163e+02
27,50,80,9.187163e+02
27,50,90,9.186719e+02
27,50,100,9.184600e+02
27,50,1,1.289303e+03
27,50,2,1.153991e+03
27,50,3,1.116963e+03
27,50,5,1.056407e+03
27,50,10,1.050098e+03
27,50,20,1.042140e+03
27,50,30,1.039472e+03
27,50,40,1.039472e+03
27,50,50,1.038146e+03
27,50,60,1.037466e+03
27,50,70,1.037466e+03
27,50,80,1.037466e+03
27,50,90,1.037107e+03
27,50,100,1.037107e+03
27,50,1,1.374216e+03
27,50,2,1.237502e+03
27,50,3,1.162669e+03
27,50,5,1.074250e+03
27,50,10,1.053216e+03
27,50,20,1.034113e+03
27,50,30,1.029648e+03
27,50,40,1.027440e+03
27,50,50,1.025897e+03
27,50,60,1.025897e+03
27,50,70,1.025473e+03
27,50,80,1.025349e+03
27,50,90,1.025349e+03
27,50,100,1.025046e+03
27,50,1,1.394761e+03
27,50,2,1.206309e+03
27,50,3,1.128155e+03
27,50,5,1.070620e+03
27,50,10,1.054614e+03
27,50,20,1.046480e+03
27,50,30,1.041652e+03
27,50,40,1.039163e+03
27,50,50,1.038813e+03
27,50,60,1.038194e+03
27,50,70,1.038018e+03
27,50,80,1.037653e+03
27,50,90,1.037459e+03
27,50,100,1.037304e+03
27,50,1,1.571047e+03
27,50,2,1.383861e+03
27,50,3,1.280251e+03
27,50,5,1.258304e+03
27,50,10,1.231056e+03
27,50,20,1.223697e+03
27,50,30,1.221367e+03
27,50,40,1.220661e+03
27,50,50,1.220331e+03
27,50,60,1.220075e+03
27,50,70,1.219960e+03
27,50,80,1.219643e+03
27,50,90,1.219643e+03
27,50,100,1.219643e+03
27,50,1,1.212592e+03
27,50,2,1.119695e+03
27,50,3,1.073171e+03
27,50,5,1.032034e+03
27,50,10,9.941627e+02
27,50,20,9.729211e+02
27,50,30,9.668886e+02
27,50,40,9.653835e+02
27,50,50,9.645813e+02
27,50,60,9.643361e+02
27,50,70,9.641741e+02
27,50,80,9.639494e+02
27,50,90,9.639098e+02
27,50,100,9.639098e+02
27,50,1,1.073046e+03
27,50,2,9.991934e+02
27,50,3,9.857770e+02
27,50,5,9.339652e+02
27,50,10,8.927059e+02
27,50,20,8.863806e+02
27,50,30,8.852053e+02
27,50,40,8.844147e+02
27,50,50,8.840575e+02
27,50,60,8.838313e+02
27,50,70,8.838313e+02
27,50,80,8.837661e+02
27,50,90,8.837040e+02
27,50,100,8.836455e+02
