funcid,dim,milestone,error
13,30,1,2.121379e+05
13,30,2,1.794240e+05
13,30,3,1.467360e+05
13,30,5,1.467360e+05
13,30,10,1.467360e+05
13,30,20,1.467360e+05
13,30,30,1.467360e+05
13,30,40,1.467360e+05
13,30,50,1.467360e+05
13,30,60,1.467360e+05
13,30,70,1.467360e+05
13,30,80,1.467360e+05
13,30,90,1.467360e+05
13,30,100,1.467360e+05
13,30,1,5.367167e+04
13,30,2,5.367167e+04
13,30,3,5.367167e+04
13,30,5,5.367167e+04
13,30,10,5.367167e+04
13,30,20,5.367167e+04
13,30,30,5.367167e+04
13,30,40,5.367167e+04
13,30,50,5.367167e+04
13,30,60,5.367167e+04
13,30,70,5.367167e+04
13,30,80,5.367167e+04
13,30,90,5.367167e+04
13,30,100,5.367167e+04
13,30,1,9.425844e+04
13,30,2,8.998507e+04
13,30,3,8.036859e+04
13,30,5,7.438554e+04
13,30,10,6.995443e+04
13,30,20,6.711342e+04
13,30,30,6.473963e+04
13,30,40,6.414862e+04
13,30,50,6.414862e+04
13,30,60,6.414862e+04
13,30,70,6.382150e+04
13,30,80,6.306122e+04
13,30,90,6.252064e+04
13,30,100,6.179669e+04
13,30,1,1.448327e+05
13,30,2,1.448246e+05
13,30,3,1.412773e+05
13,30,5,1.412773e+05
13,30,10,1.412773e+05
13,30,20,1.412773e+05
13,30,30,1.412773e+05
13,30,40,1.376732e+05
13,30,50,1.335937e+05
13,30,60,1.331514e+05
13,30,70,1.331514e+05
13,30,80,1.331514e+05
13,30,90,1.331514e+05
13,30,100,1.331514e+05
13,30,1,2.199533e+05
13,30,2,1.931535e+05
13,30,3,1.883526e+05
13,30,5,1.883526e+05
13,30,10,1.883526e+05
13,30,20,1.883526e+05
13,30,30,1.883526e+05
13,30,40,1.883526e+05
13,30,50,1.883526e+05
13,30,60,1.883526e+05
13,30,70,1.883526e+05
13,30,80,1.883526e+05
13,30,90,1.883526e+05
13,30,100,1.883526e+05
13,30,1,1.035132e+05
13,30,2,1.033854e+05
13,30,3,1.033854e+05
13,30,5,1.033854e+05
13,30,10,9.735253e+04
13,30,20,9.735253e+04
13,30,30,9.735253e+04
13,30,40,9.735253e+04
13,30,50,9.735253e+04
13,30,60,9.619830e+04
13,30,70,9.619830e+04
13,30,80,9.619830e+04
13,30,90,9.513669e+04
13,30,100,9.513669e+04
13,30,1,1.020226e+05
13,30,2,1.020226e+05
13,30,3,1.020226e+05
13,30,5,1.006381e+05
13,30,10,8.544368e+04
13,30,20,8.543486e+04
13,30,30,8.543486e+04
13,30,40,8.124213e+04
13,30,50,7.440013e+04
13,30,60,7.377605e+04
13,30,70,7.249238e+04
13,30,80,7.249238e+04
13,30,90,7.220192e+04
13,30,100,7.050229e+04
13,30,1,9.808490e+04
13,30,2,8.909120e+04
13,30,3,7.772293e+04
13,30,5,7.078054e+04
13,30,10,6.673083e+04
13,30,20,6.333816e+04
13,30,30,6.333816e+04
13,30,40,6.333816e+04
13,30,50,6.333816e+04
13,30,60,6.298786e+04
13,30,70,6.235149e+04
13,30,80,6.208214e+04
13,30,90,6.208214e+04
13,30,100,6.208214e+04
13,30,1,1.167168e+05
13,30,2,1.167168e+05
13,30,3,1.167168e+05
13,30,5,1.103474e+05
13,30,10,8.306701e+04
13,30,20,8.306701e+04
13,30,30,8.306701e+04
13,30,40,8.306701e+04
13,30,50,8.306701e+04
13,30,60,8.306701e+04
13,30,70,8.306701e+04
13,30,80,8.306701e+04
13,30,90,8.306701e+04
13,30,100,8.306701e+04
13,30,1,1.127989e+05
13,30,2,1.127921e+05
13,30,3,1.127921e+05
13,30,5,1.127921e+05
13,30,10,1.127921e+05
13,30,20,1.127921e+05
13,30,30,1.127921e+05
13,30,40,1.127921e+05
13,30,50,1.127921e+05
13,30,60,1.127921e+05
13,30,70,1.127921e+05
13,30,80,1.127921e+05
13,30,90,1.127921e+05
13,30,100,1.127921e+05
