funcid,dim,milestone,error
21,50,1,4.926800e+02
21,50,2,4.659966e+02
21,50,3,4.499080e+02
21,50,5,4.376477e+02
21,50,10,4.358368e+02
21,50,20,4.352752e+02
21,50,30,4.351708e+02
21,50,40,4.351673e+02
21,50,50,4.351527e+02
21,50,60,4.351527e+02
21,50,70,4.351231e+02
21,50,80,4.351231e+02
21,50,90,4.351178e+02
21,50,100,4.351154e+02
21,50,1,5.613767e+02
21,50,2,4.500643e+02
21,50,3,4.476528e+02
21,50,5,4.354221e+02
21,50,10,4.354221e+02
21,50,20,4.354221e+02
21,50,30,4.354221e+02
21,50,40,4.354221e+02
21,50,50,4.354221e+02
21,50,60,4.354221e+02
21,50,70,4.354221e+02
21,50,80,4.354221e+02
21,50,90,4.354221e+02
21,50,100,4.354221e+02
21,50,1,5.099258e+02
21,50,2,3.802751e+02
21,50,3,3.802751e+02
21,50,5,3.802751e+02
21,50,10,3.748496e+02
21,50,20,3.745684e+02
21,50,30,3.744925e+02
21,50,40,3.744745e+02
21,50,50,3.744745e+02
21,50,60,3.744745e+02
21,50,70,3.744727e+02
21,50,80,3.744682e+02
21,50,90,3.744682e+02
21,50,100,3.744673e+02
21,50,1,5.997227e+02
21,50,2,5.434727e+02
21,50,3,5.398962e+02
21,50,5,5.379819e+02
21,50,10,5.351294e+02
21,50,20,5.348154e+02
21,50,30,5.347942e+02
21,50,40,5.347830e+02
21,50,50,5.347762e+02
21,50,60,5.347717e+02
21,50,70,5.347717e+02
21,50,80,5.347711e+02
21,50,90,5.347702e+02
21,50,100,5.347702e+02
21,50,1,5.987606e+02
21,50,2,5.540036e+02
21,50,3,5.370345e+02
21,50,5,5.370345e+02
21,50,10,5.370345e+02
21,50,20,5.370345e+02
21,50,30,5.370345e+02
21,50,40,5.370345e+02
21,50,50,5.370345e+02
21,50,60,5.370345e+02
21,50,70,5.370345e+02
21,50,80,5.370345e+02
21,50,90,5.370345e+02
21,50,100,5.370345e+02
21,50,1,6.390102e+02
21,50,2,5.710498e+02
21,50,3,5.280653e+02
21,50,5,5.226998e+02
21,50,10,5.205392e+02
21,50,20,5.201043e+02
21,50,30,5.199652e+02
21,50,40,5.194819e+02
21,50,50,5.191330e+02
21,50,60,5.188496e+02
21,50,70,5.187011e+02
21,50,80,5.186560e+02
21,50,90,5.185351e+02
21,50,100,5.184753e+02
21,50,1,5.931537e+02
21,50,2,4.998025e+02
21,50,3,4.757758e+02
21,50,5,4.620140e+02
21,50,10,4.608366e+02
21,50,20,4.606077e+02
21,50,30,4.605382e+02
21,50,40,4.605349e+02
21,50,50,4.605268e+02
21,50,60,4.605268e+02
21,50,70,4.605260e+02
21,50,80,4.605252e+02
21,50,90,4.605249e+02
21,50,100,4.605241e+02
21,50,1,6.073828e+02
21,50,2,5.735317e+02
21,50,3,5.257960e+02
21,50,5,5.257960e+02
21,50,10,5.257960e+02
21,50,20,5.257960e+02
21,50,30,5.257960e+02
21,50,40,5.257960e+02
21,50,50,5.257960e+02
21,50,60,5.257960e+02
21,50,70,5.257960e+02
21,50,80,5.257960e+02
21,50,90,5.257960e+02
21,50,100,5.257960e+02
21,50,1,5.572549e+02
21,50,2,5.274430e+02
21,50,3,4.230387e+02
21,50,5,4.230387e+02
21,50,10,4.217004e+02
21,50,20,4.211663e+02
21,50,30,4.209892e+02
21,50,40,4.209103e+02
21,50,50,4.208417e+02
21,50,60,4.208112e+02
21,50,70,4.207170e+02
21,50,80,4.206455e+02
21,50,90,4.206082e+02
21,50,100,4.205863e+02
21,50,1,5.758191e+02
21,50,2,5.758191e+02
21,50,3,5.700972e+02
21,50,5,5.556138e+02
21,50,10,5.531601e+02
21,50,20,5.523537e+02
21,50,30,5.522707e+02
21,50,40,5.522054e+02
21,50,50,5.521996e+02
21,50,60,5.521857e+02
21,50,70,5.520956e+02
21,50,80,5.520882e+02
21,50,90,5.519987e+02
21,50,100,5.519705e+02
