funcid,dim,milestone,error
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
1,100,1,9.319438e+09
1,100,2,3.893753e+08
1,100,3,1.504028e+08
1,100,5,4.827110e+07
1,100,10,1.125714e+07
1,100,20,2.853644e+06
1,100,30,1.228219e+06
1,100,40,6.610596e+05
1,100,50,4.079161e+05
1,100,60,3.171457e+05
1,100,70,2.125060e+05
1,100,80,1.707749e+05
1,100,90,1.285156e+05
1,100,100,1.199709e+05
