funcid,dim,milestone,error
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
4,10,1,8.875965e+00
4,10,2,7.023279e+00
4,10,3,5.739454e+00
4,10,5,4.282699e+00
4,10,10,1.986600e+00
4,10,20,2.627333e-01
4,10,30,9.101318e-02
4,10,40,2.962635e-02
4,10,50,9.546771e-03
4,10,60,3.791021e-03
4,10,70,1.050732e-03
4,10,80,7.177463e-04
4,10,90,3.872463e-04
4,10,100,2.477109e-04
