funcid,dim,milestone,error
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
22,10,1,1.171539e+02
22,10,2,1.107517e+02
22,10,3,1.091203e+02
22,10,5,1.087540e+02
22,10,10,1.061016e+02
22,10,20,1.042638e+02
22,10,30,1.028601e+02
22,10,40,1.026702e+02
22,10,50,1.023950e+02
22,10,60,1.022939e+02
22,10,70,1.022652e+02
22,10,80,1.022206e+02
22,10,90,1.021851e+02
22,10,100,1.021761e+02
