funcid,dim,milestone,error
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
17,50,1,1.810043e+03
17,50,2,1.342303e+03
17,50,3,1.189297e+03
17,50,5,1.133225e+03
17,50,10,1.092647e+03
17,50,20,1.085782e+03
17,50,30,1.082059e+03
17,50,40,1.081254e+03
17,50,50,1.080025e+03
17,50,60,1.079191e+03
17,50,70,1.078804e+03
17,50,80,1.078701e+03
17,50,90,1.078468e+03
17,50,100,1.078396e+03
