funcid,dim,milestone,error
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
27,10,1,4.143471e+02
27,10,2,4.106455e+02
27,10,3,4.102762e+02
27,10,5,4.101433e+02
27,10,10,4.100707e+02
27,10,20,4.100579e+02
27,10,30,4.100555e+02
27,10,40,4.100540e+02
27,10,50,4.100540e+02
27,10,60,4.100537e+02
27,10,70,4.100537e+02
27,10,80,4.100536e+02
27,10,90,4.100536e+02
27,10,100,4.100535e+02
