funcid,dim,milestone,error
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
8,30,1,2.161881e+02
8,30,2,1.475111e+02
8,30,3,1.369253e+02
8,30,5,1.331495e+02
8,30,10,1.309876e+02
8,30,20,1.305688e+02
8,30,30,1.304836e+02
8,30,40,1.304521e+02
8,30,50,1.304404e+02
8,30,60,1.304320e+02
8,30,70,1.304304e+02
8,30,80,1.304253e+02
8,30,90,1.304235e+02
8,30,100,1.304232e+02
