funcid,dim,milestone,error
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
14,100,1,8.100382e+06
14,100,2,2.938636e+06
14,100,3,2.035751e+06
14,100,5,1.267852e+06
14,100,10,7.573124e+05
14,100,20,3.725628e+05
14,100,30,2.413618e+05
14,100,40,1.729192e+05
14,100,50,1.305764e+05
14,100,60,1.008044e+05
14,100,70,8.034340e+04
14,100,80,6.337668e+04
14,100,90,5.114993e+04
14,100,100,4.165561e+04
