funcid,dim,milestone,error
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
11,30,1,1.093037e+03
11,30,2,4.485359e+02
11,30,3,3.759019e+02
11,30,5,3.629337e+02
11,30,10,3.561988e+02
11,30,20,3.546448e+02
11,30,30,3.543176e+02
11,30,40,3.542683e+02
11,30,50,3.542429e+02
11,30,60,3.542359e+02
11,30,70,3.542297e+02
11,30,80,3.542297e+02
11,30,90,3.542267e+02
11,30,100,3.542243e+02
