funcid,dim,milestone,error
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
5,100,1,1.103715e+03
5,100,2,8.141952e+02
5,100,3,6.925594e+02
5,100,5,6.529897e+02
5,100,10,6.346441e+02
5,100,20,6.304590e+02
5,100,30,6.298270e+02
5,100,40,6.294696e+02
5,100,50,6.293528e+02
5,100,60,6.292606e+02
5,100,70,6.292356e+02
5,100,80,6.292004e+02
5,100,90,6.291868e+02
5,100,100,6.291665e+02
