funcid,dim,milestone,error
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
16,100,1,6.547328e+03
16,100,2,4.628238e+03
16,100,3,4.298009e+03
16,100,5,4.103879e+03
16,100,10,3.932363e+03
16,100,20,3.791905e+03
16,100,30,3.739936e+03
16,100,40,3.701988e+03
16,100,50,3.675494e+03
16,100,60,3.651648e+03
16,100,70,3.629607e+03
16,100,80,3.611764e+03
16,100,90,3.594680e+03
16,100,100,3.580002e+03
