funcid,dim,milestone,error
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
7,10,1,6.830573e+01
7,10,2,5.868619e+01
7,10,3,4.030754e+01
7,10,5,3.002595e+01
7,10,10,2.298483e+01
7,10,20,2.152982e+01
7,10,30,2.125138e+01
7,10,40,2.114448e+01
7,10,50,2.113884e+01
7,10,60,2.110880e+01
7,10,70,2.110880e+01
7,10,80,2.110737e+01
7,10,90,2.110251e+01
7,10,100,2.109657e+01
