funcid,dim,milestone,error
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
28,50,1,4.319940e+03
28,50,2,3.169839e+03
28,50,3,2.561255e+03
28,50,5,1.777608e+03
28,50,10,8.602059e+02
28,50,20,5.903205e+02
28,50,30,5.347106e+02
28,50,40,5.242081e+02
28,50,50,5.165252e+02
28,50,60,5.124995e+02
28,50,70,5.032233e+02
28,50,80,4.949291e+02
28,50,90,4.898861e+02
28,50,100,4.845491e+02
