funcid,dim,milestone,error
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
9,50,1,7.071317e+04
9,50,2,7.008309e+04
9,50,3,7.008309e+04
9,50,5,5.696099e+04
9,50,10,3.410553e+04
9,50,20,2.740080e+04
9,50,30,2.603742e+04
9,50,40,2.507940e+04
9,50,50,2.469916e+04
9,50,60,2.452867e+04
9,50,70,2.442748e+04
9,50,80,2.431394e+04
9,50,90,2.429550e+04
9,50,100,2.425190e+04
