funcid,dim,milestone,error
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
6,100,1,8.525291e+01
6,100,2,7.531996e+01
6,100,3,7.215198e+01
6,100,5,6.630564e+01
6,100,10,5.956841e+01
6,100,20,5.684611e+01
6,100,30,5.630880e+01
6,100,40,5.601393e+01
6,100,50,5.580911e+01
6,100,60,5.569235e+01
6,100,70,5.562807e+01
6,100,80,5.554900e+01
6,100,90,5.551522e+01
6,100,100,5.547795e+01
