funcid,dim,milestone,error
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
11,100,1,1.276042e+05
11,100,2,4.352410e+04
11,100,3,1.815659e+04
11,100,5,5.805669e+03
11,100,10,2.492070e+03
11,100,20,2.205578e+03
11,100,30,2.147999e+03
11,100,40,2.103703e+03
11,100,50,2.060819e+03
11,100,60,2.000618e+03
11,100,70,1.967336e+03
11,100,80,1.930277e+03
11,100,90,1.913149e+03
11,100,100,1.912668e+03
