funcid,dim,milestone,error
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
5,30,1,1.880124e+02
5,30,2,1.080073e+02
5,30,3,9.826748e+01
5,30,5,9.282614e+01
5,30,10,9.027148e+01
5,30,20,8.969822e+01
5,30,30,8.961146e+01
5,30,40,8.958259e+01
5,30,50,8.956917e+01
5,30,60,8.956459e+01
5,30,70,8.955671e+01
5,30,80,8.955392e+01
5,30,90,8.955353e+01
5,30,100,8.955122e+01
